event_id	pos_id	exon_a	exon_b	exon_c	intron_a	strand	gene_id	gene_name	label	SRR601500_junction_a_start	SRR601500_junction_a_end	SRR601500_junction_a	SRR601500_PSI	SRR604528_junction_a_start	SRR604528_junction_a_end	SRR604528_junction_a	SRR604528_PSI
RI_6161	RI@chr17@42547121-42548054	chr17:42546954-42547121	chr17:42548054-42548373	chr17:42546954-42548373	chr17:42547121-42548054	+	ENSG00000304438.1	ENSG00000304438	annotated	18	15	0	1.0	17	7	0	1.0
RI_6162	RI@chr17@42547121-42548325	chr17:42546954-42547121	chr17:42548325-42548373	chr17:42546954-42548373	chr17:42547121-42548325	+	ENSG00000304438.1	ENSG00000304438	annotated	18	13	0	1.0	17	3	0	1.0
RI_6163	RI@chr17@42547121-42547346	chr17:42546954-42547121	chr17:42547346-42547438	chr17:42546954-42547438	chr17:42547121-42547346	+	ENSG00000304438.1	ENSG00000304438	annotated	18	22	0	1.0	17	11	0	1.0
RI_6164	RI@chr17@42547121-42548266	chr17:42546954-42547121	chr17:42548266-42548373	chr17:42546954-42548373	chr17:42547121-42548266	+	ENSG00000304438.1	ENSG00000304438	annotated	18	21	0	1.0	17	9	0	1.0
RI_6165	RI@chr17@42547121-42547343	chr17:42546954-42547121	chr17:42547343-42547438	chr17:42546954-42547438	chr17:42547121-42547343	+	ENSG00000304438.1	ENSG00000304438	annotated	18	22	0	1.0	17	11	0	1.0
RI_6166	RI@chr17@42547438-42547606	chr17:42546954-42547438	chr17:42547606-42548373	chr17:42546954-42548373	chr17:42547438-42547606	+	ENSG00000304438.1	ENSG00000304438	annotated	24	11	0	1.0	8	11	0	
RI_6167	RI@chr17@42547438-42548054	chr17:42546954-42547438	chr17:42548054-42548373	chr17:42546954-42548373	chr17:42547438-42548054	+	ENSG00000304438.1	ENSG00000304438	annotated	24	15	0	1.0	8	7	0	
RI_6168	RI@chr17@42547345-42547606	chr17:42547268-42547345	chr17:42547606-42547699	chr17:42547268-42547699	chr17:42547345-42547606	+	ENSG00000304438.1	ENSG00000304438	unannotated	22	11	0	1.0	11	11	0	1.0
RI_6169	RI@chr17@42547699-42548266	chr17:42547606-42547699	chr17:42548266-42548373	chr17:42547606-42548373	chr17:42547699-42548266	+	ENSG00000304438.1	ENSG00000304438	annotated	11	21	0	1.0	5	9	0	
RI_6170	RI@chr17@42547699-42548054	chr17:42547606-42547699	chr17:42548054-42548373	chr17:42547606-42548373	chr17:42547699-42548054	+	ENSG00000304438.1	ENSG00000304438	annotated	11	15	0	1.0	5	7	0	
RI_6171	RI@chr17@42547699-42548325	chr17:42547606-42547699	chr17:42548325-42548373	chr17:42547606-42548373	chr17:42547699-42548325	+	ENSG00000304438.1	ENSG00000304438	annotated	11	13	0	1.0	5	3	0	
RI_6172	RI@chr17@42553291-42553439	chr17:42553124-42553291	chr17:42553439-42554238	chr17:42553124-42554238	chr17:42553291-42553439	+	ENSG00000108786.11	HSD17B1	unannotated	33	44	3	0.927710843373494	31	19	0	1.0
RI_6173	RI@chr17@42562219-42562933	chr17:42562148-42562219	chr17:42562933-42563322	chr17:42562148-42563322	chr17:42562219-42562933	+	ENSG00000068120.15	COASY	annotated	38	86	0	1.0	13	44	0	1.0
RI_6174	RI@chr17@42562219-42562356	chr17:42562151-42562219	chr17:42562356-42562487	chr17:42562151-42562487	chr17:42562219-42562356	+	ENSG00000068120.15	COASY	annotated	38	88	0	1.0	13	42	0	1.0
RI_6175	RI@chr17@42562219-42562296	chr17:42562151-42562219	chr17:42562296-42562487	chr17:42562151-42562487	chr17:42562219-42562296	+	ENSG00000068120.15	COASY	annotated	38	69	0	1.0	13	25	0	1.0
RI_6176	RI@chr17@42568559-42568837	chr17:42568470-42568559	chr17:42568837-42568943	chr17:42568470-42568943	chr17:42568559-42568837	+	ENSG00000108788.12	MLX	annotated	1	8	43	0.09473684210526316	1	6	28	0.1111111111111111
RI_6177	RI@chr17@42569303-42569507	chr17:42569204-42569303	chr17:42569507-42569606	chr17:42569204-42569606	chr17:42569303-42569507	+	ENSG00000108788.12	MLX	annotated	2	9	67	0.07586206896551724	1	6	42	0.07692307692307693
RI_6178	RI@chr17@42569606-42569982	chr17:42569507-42569606	chr17:42569982-42570183	chr17:42569507-42570183	chr17:42569606-42569982	+	ENSG00000108788.12	MLX	annotated	2	1	90	0.01639344262295082	2	3	46	0.05154639175257732
RI_6179	RI@chr17@42569606-42570097	chr17:42569507-42569606	chr17:42570097-42570183	chr17:42569507-42570183	chr17:42569606-42570097	+	ENSG00000108788.12	MLX	annotated	2	86	0	1.0	2	54	0	1.0
RI_6180	RI@chr17@42573587-42574099	chr17:42573478-42573587	chr17:42574099-42574210	chr17:42573478-42574210	chr17:42573587-42574099	-	ENSG00000131470.15	PSMC3IP	annotated	18	1	0		22	2	0	1.0
RI_6181	RI@chr17@42573623-42573819	chr17:42573478-42573623	chr17:42573819-42574210	chr17:42573478-42574210	chr17:42573623-42573819	-	ENSG00000131470.15	PSMC3IP	annotated	2	4	0		0	0	0	
RI_6182	RI@chr17@42573623-42574099	chr17:42573478-42573623	chr17:42574099-42574210	chr17:42573478-42574210	chr17:42573623-42574099	-	ENSG00000131470.15	PSMC3IP	annotated	2	1	16	0.08571428571428572	0	2	14	0.06666666666666667
RI_6183	RI@chr17@42573623-42574196	chr17:42573478-42573623	chr17:42574196-42574210	chr17:42573478-42574210	chr17:42573623-42574196	-	ENSG00000131470.15	PSMC3IP	annotated	2	19	0	1.0	0	15	0	
RI_6184	RI@chr17@42577302-42577461	chr17:42577213-42577302	chr17:42577461-42577561	chr17:42577213-42577561	chr17:42577302-42577461	-	ENSG00000131470.15	PSMC3IP	unannotated	5	3	5		2	3	9	
RI_6185	RI@chr17@42577561-42577653	chr17:42577461-42577561	chr17:42577653-42577877	chr17:42577461-42577877	chr17:42577561-42577653	-	ENSG00000131470.15	PSMC3IP	unannotated	4	2	7		0	0	3	
RI_6186	RI@chr17@42610590-42612075	chr17:42610423-42610590	chr17:42612075-42612506	chr17:42610423-42612506	chr17:42610590-42612075	+	ENSG00000131462.9	TUBG1	annotated	3	11	108	0.06086956521739131	1	0	19	0.02564102564102564
RI_6187	RI@chr17@42610629-42612075	chr17:42610423-42610629	chr17:42612075-42612143	chr17:42610423-42612143	chr17:42610629-42612075	+	ENSG00000131462.9	TUBG1	annotated	2	11	0		0	0	0	
RI_6188	RI@chr17@42612143-42612427	chr17:42610423-42612143	chr17:42612427-42612506	chr17:42610423-42612506	chr17:42612143-42612427	+	ENSG00000131462.9	TUBG1	annotated	6	9	66	0.10204081632653061	0	2	19	0.05
RI_6189	RI@chr17@42613733-42613849	chr17:42613647-42613733	chr17:42613849-42614657	chr17:42613647-42614657	chr17:42613733-42613849	+	ENSG00000131462.9	TUBG1	annotated	2	6	185	0.021164021164021163	0	2	64	0.015384615384615385
RI_6190	RI@chr17@42613998-42614260	chr17:42613849-42613998	chr17:42614260-42614657	chr17:42613849-42614657	chr17:42613998-42614260	+	ENSG00000131462.9	TUBG1	annotated	9	7	153	0.049689440993788817	7	5	65	0.08450704225352113
RI_6191	RI@chr17@42614136-42614260	chr17:42613849-42614136	chr17:42614260-42614412	chr17:42613849-42614412	chr17:42614136-42614260	+	ENSG00000131462.9	TUBG1	annotated	5	7	0		6	5	0	
RI_6192	RI@chr17@42614412-42614496	chr17:42613849-42614412	chr17:42614496-42614657	chr17:42613849-42614657	chr17:42614412-42614496	+	ENSG00000131462.9	TUBG1	annotated	4	2	154	0.01910828025477707	2	2	62	0.03125
RI_6193	RI@chr17@42755921-42756116	chr17:42755717-42755921	chr17:42756116-42756379	chr17:42755717-42756379	chr17:42755921-42756116	-	ENSG00000197291.10	RAMP2-AS1	annotated	3	0	0		3	1	0	
RI_6194	RI@chr17@42760509-42760635	chr17:42760426-42760509	chr17:42760635-42761247	chr17:42760426-42761247	chr17:42760509-42760635	-	ENSG00000197291.10	RAMP2-AS1	unannotated	2	0	2		2	1	1	
RI_6195	RI@chr17@42760513-42760635	chr17:42760426-42760513	chr17:42760635-42760711	chr17:42760426-42760711	chr17:42760513-42760635	-	ENSG00000197291.10	RAMP2-AS1	annotated	2	0	0		2	1	0	
RI_6196	RI@chr17@42760711-42760880	chr17:42760426-42760711	chr17:42760880-42761247	chr17:42760426-42761247	chr17:42760711-42760880	-	ENSG00000197291.10	RAMP2-AS1	unannotated	0	0	0		0	1	1	
RI_6197	RI@chr17@42818680-42818787	chr17:42818544-42818680	chr17:42818787-42819609	chr17:42818544-42819609	chr17:42818680-42818787	-	ENSG00000126581.13	BECN1	annotated	3	8	131	0.040293040293040296	4	1	81	0.029940119760479042
RI_6198	RI@chr17@42818877-42819548	chr17:42818787-42818877	chr17:42819548-42819609	chr17:42818787-42819609	chr17:42818877-42819548	-	ENSG00000126581.13	BECN1	annotated	17	11	138	0.09210526315789473	10	5	73	0.09316770186335403
RI_6199	RI@chr17@42839012-42839112	chr17:42838945-42839012	chr17:42839112-42839166	chr17:42838945-42839166	chr17:42839012-42839112	+	ENSG00000131467.12	PSME3	unannotated	0	3	126	0.011764705882352941	0	3	61	0.024
RI_6200	RI@chr17@42878568-42879727	chr17:42878527-42878568	chr17:42879727-42879818	chr17:42878527-42879818	chr17:42878568-42879727	-	ENSG00000213373.8	LINC00671	annotated	2	1	0		0	0	0	
RI_6201	RI@chr17@42878568-42879738	chr17:42878527-42878568	chr17:42879738-42879818	chr17:42878527-42879818	chr17:42878568-42879738	-	ENSG00000213373.8	LINC00671	annotated	2	1	0		0	0	0	
RI_6202	RI@chr17@42878568-42879748	chr17:42878527-42878568	chr17:42879748-42879818	chr17:42878527-42879818	chr17:42878568-42879748	-	ENSG00000213373.8	LINC00671	annotated	2	1	0		0	0	0	
RI_6203	RI@chr17@42956315-42956398	chr17:42956204-42956315	chr17:42956398-42956560	chr17:42956204-42956560	chr17:42956315-42956398	-	ENSG00000266967.7	AARSD1	unannotated	139	6	0	1.0	57	2	0	1.0
RI_6204	RI@chr17@42956320-42956404	chr17:42956204-42956320	chr17:42956404-42956560	chr17:42956204-42956560	chr17:42956320-42956404	-	ENSG00000266967.7	AARSD1	unannotated	11	12	129	0.08185053380782918	5	1	51	0.05555555555555555
RI_6205	RI@chr17@42980275-42980366	chr17:42980046-42980275	chr17:42980366-42980528	chr17:42980046-42980528	chr17:42980275-42980366	-	ENSG00000108825.18	PTGES3L-AARSD1	annotated	12	10	0	1.0	4	4	1	
RI_6206	RI@chr17@43013373-43013476	chr17:43013267-43013373	chr17:43013476-43013662	chr17:43013267-43013662	chr17:43013373-43013476	+	ENSG00000068079.8	IFI35	unannotated	7	1	6		16	5	4	0.7241379310344828
RI_6207	RI@chr17@43013379-43013476	chr17:43013267-43013379	chr17:43013476-43013662	chr17:43013267-43013662	chr17:43013379-43013476	+	ENSG00000068079.8	IFI35	unannotated	2	1	6		3	5	13	0.23529411764705882
RI_6208	RI@chr17@43014873-43015941	chr17:43014607-43014873	chr17:43015941-43016144	chr17:43014607-43016144	chr17:43014873-43015941	-	ENSG00000108828.16	VAT1	annotated	86	56	0	1.0	75	53	0	1.0
RI_6209	RI@chr17@43138922-43139816	chr17:43138657-43138922	chr17:43139816-43140283	chr17:43138657-43140283	chr17:43138922-43139816	+	ENSG00000198496.13	NBR2	annotated	13	23	3	0.8571428571428571	13	14	0	1.0
RI_6210	RI@chr17@43138922-43140161	chr17:43138657-43138922	chr17:43140161-43140333	chr17:43138657-43140333	chr17:43138922-43140161	+	ENSG00000198496.13	NBR2	annotated	13	31	0	1.0	13	23	0	1.0
RI_6211	RI@chr17@43138922-43140165	chr17:43138657-43138922	chr17:43140165-43140283	chr17:43138657-43140283	chr17:43138922-43140165	+	ENSG00000198496.13	NBR2	annotated	13	31	0	1.0	13	24	0	1.0
RI_6212	RI@chr17@43167250-43167734	chr17:43166980-43167250	chr17:43167734-43167849	chr17:43166980-43167849	chr17:43167250-43167734	-	ENSG00000267002.5	ENSG00000267002	annotated	28	14	0	1.0	13	7	0	1.0
RI_6213	RI@chr17@43213045-43213190	chr17:43213021-43213045	chr17:43213190-43213252	chr17:43213021-43213252	chr17:43213045-43213190	+	ENSG00000184988.8	TMEM106A	annotated	0	0	0		0	0	0	
RI_6214	RI@chr17@43376106-43377671	chr17:43375928-43376106	chr17:43377671-43377813	chr17:43375928-43377813	chr17:43376106-43377671	-	ENSG00000188825.17	LINC00910	annotated	0	3	0		4	0	0	
RI_6215	RI@chr17@43376182-43377671	chr17:43375928-43376182	chr17:43377671-43377813	chr17:43375928-43377813	chr17:43376182-43377671	-	ENSG00000188825.17	LINC00910	annotated	0	3	0		0	0	0	
RI_6216	RI@chr17@43517322-43520130	chr17:43517167-43517322	chr17:43520130-43520267	chr17:43517167-43520267	chr17:43517322-43520130	+	ENSG00000067596.12	DHX8	annotated	1	1	59	0.016666666666666666	0	0	28	0.0
RI_6217	RI@chr17@43545367-43545558	chr17:43545274-43545367	chr17:43545558-43545668	chr17:43545274-43545668	chr17:43545367-43545558	-	ENSG00000175832.13	ETV4	annotated	3	0	4		0	0	0	
RI_6218	RI@chr17@43661393-43661871	chr17:43661066-43661393	chr17:43661871-43661922	chr17:43661066-43661922	chr17:43661393-43661871	-	ENSG00000005102.14	MEOX1	annotated	0	0	0		0	0	0	
RI_6219	RI@chr17@43883052-43883203	chr17:43882903-43883052	chr17:43883203-43883355	chr17:43882903-43883355	chr17:43883052-43883203	-	ENSG00000108852.16	MPP2	annotated	0	0	48	0.0	0	1	21	0.023255813953488372
RI_6220	RI@chr17@43938710-43938848	chr17:43938561-43938710	chr17:43938848-43938963	chr17:43938561-43938963	chr17:43938710-43938848	+	ENSG00000261514.3	LINC01976	annotated	0	3	0		3	0	0	
RI_6221	RI@chr17@44006709-44007323	chr17:44006529-44006709	chr17:44007323-44007494	chr17:44006529-44007494	chr17:44006709-44007323	+	ENSG00000161653.11	NAGS	annotated	1	1	2		2	0	6	
RI_6222	RI@chr17@44075087-44075310	chr17:44074969-44075087	chr17:44075310-44075451	chr17:44074969-44075451	chr17:44075087-44075310	+	ENSG00000141349.10	G6PC3	annotated	7	4	62	0.08148148148148149	2	10	61	0.08955223880597014
RI_6223	RI@chr17@44181720-44182930	chr17:44181623-44181720	chr17:44182930-44183093	chr17:44181623-44183093	chr17:44181720-44182930	-	ENSG00000267080.9	ASB16-AS1	annotated	2	4	5		2	0	1	
RI_6224	RI@chr17@44181741-44182930	chr17:44181623-44181741	chr17:44182930-44183093	chr17:44181623-44183093	chr17:44181741-44182930	-	ENSG00000267080.9	ASB16-AS1	annotated	3	4	0		3	0	0	
RI_6225	RI@chr17@44186643-44186895	chr17:44186565-44186643	chr17:44186895-44187180	chr17:44186565-44187180	chr17:44186643-44186895	-	ENSG00000267080.9	ASB16-AS1	unannotated	6	0	0		2	0	0	
RI_6226	RI@chr17@44189091-44189207	chr17:44188935-44189091	chr17:44189207-44189299	chr17:44188935-44189299	chr17:44189091-44189207	+	ENSG00000168591.16	TMUB2	annotated	76	87	0	1.0	31	32	0	1.0
RI_6227	RI@chr17@44189299-44189411	chr17:44188935-44189299	chr17:44189411-44189588	chr17:44188935-44189588	chr17:44189299-44189411	+	ENSG00000168591.16	TMUB2	annotated	63	81	0	1.0	21	28	0	1.0
RI_6228	RI@chr17@44190886-44191106	chr17:44190501-44190886	chr17:44191106-44191929	chr17:44190501-44191929	chr17:44190886-44191106	+	ENSG00000168591.16	TMUB2	annotated	88	141	4	0.9662447257383966	49	58	6	0.8991596638655462
RI_6229	RI@chr17@44195828-44196034	chr17:44195800-44195828	chr17:44196034-44196213	chr17:44195800-44196213	chr17:44195828-44196034	-	ENSG00000087152.16	ATXN7L3	unannotated	92	18	212	0.20599250936329588	40	6	106	0.17829457364341086
RI_6230	RI@chr17@44195885-44196034	chr17:44195800-44195885	chr17:44196034-44196213	chr17:44195800-44196213	chr17:44195885-44196034	-	ENSG00000087152.16	ATXN7L3	unannotated	9	18	95	0.12442396313364056	6	6	46	0.11538461538461539
RI_6231	RI@chr17@44208669-44208861	chr17:44208619-44208669	chr17:44208861-44209001	chr17:44208619-44209001	chr17:44208669-44208861	-	ENSG00000108312.16	UBTF	annotated	3	3	0		3	6	0	
RI_6232	RI@chr17@44222808-44223477	chr17:44222462-44222808	chr17:44223477-44223710	chr17:44222462-44223710	chr17:44222808-44223477	+	ENSG00000267394.3	ATXN7L3-AS1	unannotated	0	8	1		1	5	0	
RI_6233	RI@chr17@44262726-44262852	chr17:44262636-44262726	chr17:44262852-44262934	chr17:44262636-44262934	chr17:44262726-44262852	-	ENSG00000004939.16	SLC4A1	annotated	0	0	0		0	0	0	
RI_6234	RI@chr17@44307500-44308257	chr17:44307292-44307500	chr17:44308257-44308489	chr17:44307292-44308489	chr17:44307500-44308257	-	ENSG00000267750.7	RUNDC3A-AS1	annotated	8	9	2		0	3	0	
RI_6235	RI@chr17@44307500-44308344	chr17:44307292-44307500	chr17:44308344-44308489	chr17:44307292-44308489	chr17:44307500-44308344	-	ENSG00000267750.7	RUNDC3A-AS1	annotated	8	15	0	1.0	0	9	0	
RI_6236	RI@chr17@44313503-44314735	chr17:44313418-44313503	chr17:44314735-44314824	chr17:44313418-44314824	chr17:44313503-44314735	+	ENSG00000108309.14	RUNDC3A	annotated	25	64	1021	0.04176442984514313	8	52	727	0.03963011889035667
RI_6237	RI@chr17@44316522-44316619	chr17:44316385-44316522	chr17:44316619-44316725	chr17:44316385-44316725	chr17:44316522-44316619	+	ENSG00000108309.14	RUNDC3A	annotated	49	82	1076	0.057380639509417436	41	60	863	0.055281882868089764
RI_6238	RI@chr17@44320276-44320355	chr17:44320196-44320276	chr17:44320355-44320436	chr17:44320196-44320436	chr17:44320276-44320355	-	ENSG00000013306.16	SLC25A39	annotated	20	5	162	0.07163323782234957	11	8	127	0.0695970695970696
RI_6239	RI@chr17@44321231-44321434	chr17:44321058-44321231	chr17:44321434-44321558	chr17:44321058-44321558	chr17:44321231-44321434	-	ENSG00000013306.16	SLC25A39	annotated	38	28	75	0.3055555555555556	12	5	63	0.11888111888111888
RI_6240	RI@chr17@44323577-44324711	chr17:44323478-44323577	chr17:44324711-44324870	chr17:44323478-44324870	chr17:44323577-44324711	-	ENSG00000013306.16	SLC25A39	unannotated	28	1	45	0.24369747899159663	11	2	23	0.22033898305084745
RI_6241	RI@chr17@44323577-44324130	chr17:44323478-44323577	chr17:44324130-44324199	chr17:44323478-44324199	chr17:44323577-44324130	-	ENSG00000013306.16	SLC25A39	unannotated	28	8	0	1.0	11	9	0	1.0
RI_6242	RI@chr17@44323590-44324711	chr17:44323478-44323590	chr17:44324711-44324870	chr17:44323478-44324870	chr17:44323590-44324711	-	ENSG00000013306.16	SLC25A39	unannotated	26	1	3	0.8181818181818182	10	2	0	
RI_6243	RI@chr17@44323719-44324711	chr17:44323478-44323719	chr17:44324711-44324870	chr17:44323478-44324870	chr17:44323719-44324711	-	ENSG00000013306.16	SLC25A39	unannotated	30	1	0	1.0	14	2	0	
RI_6244	RI@chr17@44323800-44324711	chr17:44323478-44323800	chr17:44324711-44324870	chr17:44323478-44324870	chr17:44323800-44324711	-	ENSG00000013306.16	SLC25A39	unannotated	25	1	0	1.0	12	2	0	
RI_6245	RI@chr17@44345334-44345566	chr17:44345265-44345334	chr17:44345566-44345605	chr17:44345265-44345605	chr17:44345334-44345566	+	ENSG00000030582.19	GRN	annotated	1	2	0		0	3	0	
RI_6246	RI@chr17@44345334-44345531	chr17:44345302-44345334	chr17:44345531-44345605	chr17:44345302-44345605	chr17:44345334-44345531	+	ENSG00000030582.19	GRN	annotated	1	2	0		0	2	0	
RI_6247	RI@chr17@44349302-44349426	chr17:44349158-44349302	chr17:44349426-44349551	chr17:44349158-44349551	chr17:44349302-44349426	+	ENSG00000030582.19	GRN	annotated	2	3	61	0.03937007874015748	0	5	26	0.08771929824561403
RI_6248	RI@chr17@44349551-44349667	chr17:44349426-44349551	chr17:44349667-44349894	chr17:44349426-44349894	chr17:44349551-44349667	+	ENSG00000030582.19	GRN	unannotated	0	1	67	0.007407407407407408	1	0	28	0.017543859649122806
RI_6249	RI@chr17@44352571-44352716	chr17:44352341-44352571	chr17:44352716-44353106	chr17:44352341-44353106	chr17:44352571-44352716	+	ENSG00000030582.19	GRN	unannotated	7	79	0	1.0	5	47	0	1.0
RI_6250	RI@chr17@44352571-44352661	chr17:44352341-44352571	chr17:44352661-44353106	chr17:44352341-44353106	chr17:44352571-44352661	+	ENSG00000030582.19	GRN	unannotated	7	5	83	0.06741573033707865	5	3	37	0.0975609756097561
RI_6251	RI@chr17@44380645-44380879	chr17:44380600-44380645	chr17:44380879-44381061	chr17:44380600-44381061	chr17:44380645-44380879	-	ENSG00000005961.19	ITGA2B	annotated	5	6	5		0	2	0	
RI_6252	RI@chr17@44383946-44384085	chr17:44383938-44383946	chr17:44384085-44384138	chr17:44383938-44384138	chr17:44383946-44384085	-	ENSG00000005961.19	ITGA2B	annotated	1	1	4		0	0	3	
RI_6253	RI@chr17@44384354-44384538	chr17:44384311-44384354	chr17:44384538-44384585	chr17:44384311-44384585	chr17:44384354-44384538	-	ENSG00000005961.19	ITGA2B	annotated	0	0	5		0	0	4	
RI_6254	RI@chr17@44536864-44537038	chr17:44536755-44536864	chr17:44537038-44537225	chr17:44536755-44537225	chr17:44536864-44537038	+	ENSG00000306416.1	ENSG00000306416	annotated	0	0	0		0	0	0	
RI_6255	RI@chr17@44750677-44751940	chr17:44750595-44750677	chr17:44751940-44752264	chr17:44750595-44752264	chr17:44750677-44751940	+	ENSG00000161692.18	DBF4B	annotated	0	3	0		0	5	0	
RI_6256	RI@chr17@44779239-44779739	chr17:44779222-44779239	chr17:44779739-44781846	chr17:44779222-44781846	chr17:44779239-44779739	+	ENSG00000073670.14	ADAM11	unannotated	35	36	98	0.26591760299625467	12	7	16	0.37254901960784315
RI_6257	RI@chr17@44853635-44854269	chr17:44853517-44853635	chr17:44854269-44854356	chr17:44853517-44854356	chr17:44853635-44854269	-	ENSG00000108883.13	EFTUD2	annotated	9	15	74	0.13953488372093023	9	4	48	0.11926605504587157
RI_6258	RI@chr17@44860045-44860432	chr17:44859905-44860045	chr17:44860432-44860543	chr17:44859905-44860543	chr17:44860045-44860432	-	ENSG00000108883.13	EFTUD2	annotated	4	3	128	0.026615969581749048	2	1	45	0.03225806451612903
RI_6259	RI@chr17@44904554-44904766	chr17:44904442-44904554	chr17:44904766-44905149	chr17:44904442-44905149	chr17:44904554-44904766	-	ENSG00000131095.14	GFAP	annotated	44	42	0	1.0	29	35	2	0.9411764705882353
RI_6260	RI@chr17@44908149-44910141	chr17:44908064-44908149	chr17:44910141-44910260	chr17:44908064-44910260	chr17:44908149-44910141	-	ENSG00000131095.14	GFAP	unannotated	189	137	9	0.9476744186046512	320	175	21	0.9217877094972067
RI_6261	RI@chr17@44908149-44910226	chr17:44908064-44908149	chr17:44910226-44910260	chr17:44908064-44910260	chr17:44908149-44910226	-	ENSG00000131095.14	GFAP	unannotated	189	183	1	0.9946524064171123	320	231	0	1.0
RI_6262	RI@chr17@44910260-44910615	chr17:44910092-44910260	chr17:44910615-44910658	chr17:44910092-44910658	chr17:44910260-44910615	-	ENSG00000131095.14	GFAP	annotated	121	107	49	0.6993865030674846	163	162	63	0.720620842572062
RI_6263	RI@chr17@44913430-44913603	chr17:44913269-44913430	chr17:44913603-44913727	chr17:44913269-44913727	chr17:44913430-44913603	-	ENSG00000131095.14	GFAP	unannotated	6	6	0		14	7	0	1.0
