event_id	pos_id	mse_n	exon	intron	strand	gene_id	gene_name	label	SRR601500_junction	SRR601500_PSI	SRR604528_junction	SRR604528_PSI
MSE_13859	MSE@chr15@89258704-89258776;89260713-89260843;89261585-89261741;89261821-89261878;89263419-89263460;89263903-89264026;89264522-89264607;89268399-89268525;89273377-89273469;89274168-89274304;89276711-89276891;89278687-89278774;89281170-89281300;89281765-89281835;89283136-89283250;89285096-89285218;89290213-89290281;89291613-89291714;89292688-89292864;89292942-89293063;89293833-89293997;89294915-89295094;89299800-89299966;89300300-89300385;89301326-89301442;89303864-89303915;89305115-89305242;89305341-89305409;89305605-89305698;89306007-89306194;89307476-89307529;89307613-89307672@89247726-89312904	32	chr15:89258704-89258776;chr15:89260713-89260843;chr15:89261585-89261741;chr15:89261821-89261878;chr15:89263419-89263460;chr15:89263903-89264026;chr15:89264522-89264607;chr15:89268399-89268525;chr15:89273377-89273469;chr15:89274168-89274304;chr15:89276711-89276891;chr15:89278687-89278774;chr15:89281170-89281300;chr15:89281765-89281835;chr15:89283136-89283250;chr15:89285096-89285218;chr15:89290213-89290281;chr15:89291613-89291714;chr15:89292688-89292864;chr15:89292942-89293063;chr15:89293833-89293997;chr15:89294915-89295094;chr15:89299800-89299966;chr15:89300300-89300385;chr15:89301326-89301442;chr15:89303864-89303915;chr15:89305115-89305242;chr15:89305341-89305409;chr15:89305605-89305698;chr15:89306007-89306194;chr15:89307476-89307529;chr15:89307613-89307672	chr15:89247726-89258704;chr15:89258776-89260713;chr15:89260843-89261585;chr15:89261741-89261821;chr15:89261878-89263419;chr15:89263460-89263903;chr15:89264026-89264522;chr15:89264607-89268399;chr15:89268525-89273377;chr15:89273469-89274168;chr15:89274304-89276711;chr15:89276891-89278687;chr15:89278774-89281170;chr15:89281300-89281765;chr15:89281835-89283136;chr15:89283250-89285096;chr15:89285218-89290213;chr15:89290281-89291613;chr15:89291714-89292688;chr15:89292864-89292942;chr15:89293063-89293833;chr15:89293997-89294915;chr15:89295094-89299800;chr15:89299966-89300300;chr15:89300385-89301326;chr15:89301442-89303864;chr15:89303915-89305115;chr15:89305242-89305341;chr15:89305409-89305605;chr15:89305698-89306007;chr15:89306194-89307476;chr15:89307529-89307613;chr15:89307672-89312904;chr15:89247726-89312904	+	ENSG00000140525.20	FANCI	annotated	0;6;1;6;6;11;2;4;3;3;5;5;3;4;4;4;5;7;5;5;2;4;11;17;14;13;10;20;16;13;8;7;4;0		0;0;2;0;2;2;2;0;0;0;1;5;2;1;2;1;1;2;1;2;0;2;3;9;2;1;3;6;3;8;0;5;6;0	
MSE_13860	MSE@chr15@89320766-89321012;89321125-89321260;89321736-89321853@89319350-89321962	3	chr15:89320766-89321012;chr15:89321125-89321260;chr15:89321736-89321853	chr15:89319350-89320766;chr15:89321012-89321125;chr15:89321260-89321736;chr15:89321853-89321962;chr15:89319350-89321962	-	ENSG00000140521.18	POLG	annotated	64;51;51;53;0	1.0	24;26;17;19;0	1.0
MSE_13861	MSE@chr15@89320766-89321260;89321736-89321853@89319350-89321962	2	chr15:89320766-89321260;chr15:89321736-89321853	chr15:89319350-89320766;chr15:89321260-89321736;chr15:89321853-89321962;chr15:89319350-89321962	-	ENSG00000140521.18	POLG	annotated	64;51;53;0	1.0	24;17;19;0	1.0
MSE_13862	MSE@chr15@89321736-89321853;89321962-89322015@89321260-89322742	2	chr15:89321736-89321853;chr15:89321962-89322015	chr15:89321260-89321736;chr15:89321853-89321962;chr15:89322015-89322742;chr15:89321260-89322742	-	ENSG00000140521.18	POLG	annotated	51;53;43;0	1.0	17;19;21;0	1.0
MSE_13863	MSE@chr15@89368047-89368235;89378042-89378165@89362735-89387431	2	chr15:89368047-89368235;chr15:89378042-89378165	chr15:89362735-89368047;chr15:89368235-89378042;chr15:89378165-89387431;chr15:89362735-89387431	+	ENSG00000255571.10	MIR9-3HG	annotated	1;5;2;0		1;2;0;0	
MSE_13864	MSE@chr15@89378042-89378165;89379048-89379269@89362735-89387431	2	chr15:89378042-89378165;chr15:89379048-89379269	chr15:89362735-89378042;chr15:89378165-89379048;chr15:89379269-89387431;chr15:89362735-89387431	+	ENSG00000255571.10	MIR9-3HG	annotated	0;2;1;0		0;1;0;0	
MSE_13865	MSE@chr15@89379048-89379269;89387431-89387497@89378165-89387817	2	chr15:89379048-89379269;chr15:89387431-89387497	chr15:89378165-89379048;chr15:89379269-89387431;chr15:89387497-89387817;chr15:89378165-89387817	+	ENSG00000255571.10	MIR9-3HG	annotated	2;1;2;5		1;0;1;4	
MSE_13866	MSE@chr15@89379048-89379269;89387431-89387497;89387817-89387881;89388504-89388581;89389345-89389482@89378165-89395028	5	chr15:89379048-89379269;chr15:89387431-89387497;chr15:89387817-89387881;chr15:89388504-89388581;chr15:89389345-89389482	chr15:89378165-89379048;chr15:89379269-89387431;chr15:89387497-89387817;chr15:89387881-89388504;chr15:89388581-89389345;chr15:89389482-89395028;chr15:89378165-89395028	+	ENSG00000255571.10	MIR9-3HG	annotated	2;1;2;8;17;27;0		1;0;1;9;12;13;0	
MSE_13867	MSE@chr15@89379048-89379269;89387431-89387538@89378165-89387817	2	chr15:89379048-89379269;chr15:89387431-89387538	chr15:89378165-89379048;chr15:89379269-89387431;chr15:89387538-89387817;chr15:89378165-89387817	+	ENSG00000255571.10	MIR9-3HG	annotated	2;1;6;5		1;0;0;4	
MSE_13868	MSE@chr15@89379048-89379269;89387431-89387538;89387817-89387881;89388501-89388581;89389345-89389482@89378165-89395028	5	chr15:89379048-89379269;chr15:89387431-89387538;chr15:89387817-89387881;chr15:89388501-89388581;chr15:89389345-89389482	chr15:89378165-89379048;chr15:89379269-89387431;chr15:89387538-89387817;chr15:89387881-89388501;chr15:89388581-89389345;chr15:89389482-89395028;chr15:89378165-89395028	+	ENSG00000255571.10	MIR9-3HG	annotated	2;1;6;9;17;27;0	1.0	1;0;0;13;12;13;0	
MSE_13869	MSE@chr15@89379048-89379269;89387817-89387881;89388501-89388581;89389345-89389482@89378165-89395028	4	chr15:89379048-89379269;chr15:89387817-89387881;chr15:89388501-89388581;chr15:89389345-89389482	chr15:89378165-89379048;chr15:89379269-89387817;chr15:89387881-89388501;chr15:89388581-89389345;chr15:89389482-89395028;chr15:89378165-89395028	+	ENSG00000255571.10	MIR9-3HG	annotated	2;1;9;17;27;0	1.0	1;6;13;12;13;0	
MSE_13870	MSE@chr15@89379048-89379269;89387817-89387881;89388504-89388581;89389345-89389482@89378165-89395028	4	chr15:89379048-89379269;chr15:89387817-89387881;chr15:89388504-89388581;chr15:89389345-89389482	chr15:89378165-89379048;chr15:89379269-89387817;chr15:89387881-89388504;chr15:89388581-89389345;chr15:89389482-89395028;chr15:89378165-89395028	+	ENSG00000255571.10	MIR9-3HG	annotated	2;1;8;17;27;0	1.0	1;6;9;12;13;0	
MSE_13871	MSE@chr15@89379048-89379269;89387817-89387881;89389345-89389482@89378165-89395028	3	chr15:89379048-89379269;chr15:89387817-89387881;chr15:89389345-89389482	chr15:89378165-89379048;chr15:89379269-89387817;chr15:89387881-89389345;chr15:89389482-89395028;chr15:89378165-89395028	+	ENSG00000255571.10	MIR9-3HG	annotated	2;1;8;27;0		1;6;5;13;0	
MSE_13872	MSE@chr15@89386789-89386902;89387431-89387497@89382597-89387817	2	chr15:89386789-89386902;chr15:89387431-89387497	chr15:89382597-89386789;chr15:89386902-89387431;chr15:89387497-89387817;chr15:89382597-89387817	+	ENSG00000255571.10	MIR9-3HG	annotated	0;0;2;0		0;0;1;0	
MSE_13873	MSE@chr15@89386789-89386902;89387431-89387538@89382597-89387817	2	chr15:89386789-89386902;chr15:89387431-89387538	chr15:89382597-89386789;chr15:89386902-89387431;chr15:89387538-89387817;chr15:89382597-89387817	+	ENSG00000255571.10	MIR9-3HG	annotated	0;0;6;0		0;0;0;0	
MSE_13874	MSE@chr15@89386789-89386902;89387431-89387538@89378165-89387817	2	chr15:89386789-89386902;chr15:89387431-89387538	chr15:89378165-89386789;chr15:89386902-89387431;chr15:89387538-89387817;chr15:89378165-89387817	+	ENSG00000255571.10	MIR9-3HG	annotated	0;0;6;5		0;0;0;4	
MSE_13875	MSE@chr15@89386789-89386902;89387431-89387538;89387817-89387881;89388501-89388581;89389345-89389482@89378165-89395028	5	chr15:89386789-89386902;chr15:89387431-89387538;chr15:89387817-89387881;chr15:89388501-89388581;chr15:89389345-89389482	chr15:89378165-89386789;chr15:89386902-89387431;chr15:89387538-89387817;chr15:89387881-89388501;chr15:89388581-89389345;chr15:89389482-89395028;chr15:89378165-89395028	+	ENSG00000255571.10	MIR9-3HG	annotated	0;0;6;9;17;27;0		0;0;0;13;12;13;0	
MSE_13876	MSE@chr15@89387431-89387497;89387817-89387881;89388501-89388581;89389345-89389482@89378165-89395028	4	chr15:89387431-89387497;chr15:89387817-89387881;chr15:89388501-89388581;chr15:89389345-89389482	chr15:89378165-89387431;chr15:89387497-89387817;chr15:89387881-89388501;chr15:89388581-89389345;chr15:89389482-89395028;chr15:89378165-89395028	+	ENSG00000255571.10	MIR9-3HG	annotated	2;2;9;17;27;0	1.0	0;1;13;12;13;0	
MSE_13877	MSE@chr15@89387431-89387497;89387817-89387881;89388504-89388581;89389345-89389482@89378165-89395028	4	chr15:89387431-89387497;chr15:89387817-89387881;chr15:89388504-89388581;chr15:89389345-89389482	chr15:89378165-89387431;chr15:89387497-89387817;chr15:89387881-89388504;chr15:89388581-89389345;chr15:89389482-89395028;chr15:89378165-89395028	+	ENSG00000255571.10	MIR9-3HG	annotated	2;2;8;17;27;0	1.0	0;1;9;12;13;0	
MSE_13878	MSE@chr15@89387431-89387538;89387817-89387881;89388501-89388581;89389345-89389482@89378165-89395028	4	chr15:89387431-89387538;chr15:89387817-89387881;chr15:89388501-89388581;chr15:89389345-89389482	chr15:89378165-89387431;chr15:89387538-89387817;chr15:89387881-89388501;chr15:89388581-89389345;chr15:89389482-89395028;chr15:89378165-89395028	+	ENSG00000255571.10	MIR9-3HG	annotated	2;6;9;17;27;0	1.0	0;0;13;12;13;0	
MSE_13879	MSE@chr15@89387431-89387538;89387817-89387881;89388504-89388581;89389345-89389482@89378165-89395028	4	chr15:89387431-89387538;chr15:89387817-89387881;chr15:89388504-89388581;chr15:89389345-89389482	chr15:89378165-89387431;chr15:89387538-89387817;chr15:89387881-89388504;chr15:89388581-89389345;chr15:89389482-89395028;chr15:89378165-89395028	+	ENSG00000255571.10	MIR9-3HG	annotated	2;6;8;17;27;0	1.0	0;0;9;12;13;0	
MSE_13880	MSE@chr15@89387431-89387538;89387817-89387881;89389345-89389482@89378165-89395028	3	chr15:89387431-89387538;chr15:89387817-89387881;chr15:89389345-89389482	chr15:89378165-89387431;chr15:89387538-89387817;chr15:89387881-89389345;chr15:89389482-89395028;chr15:89378165-89395028	+	ENSG00000255571.10	MIR9-3HG	annotated	2;6;8;27;0	1.0	0;0;5;13;0	
MSE_13881	MSE@chr15@89387817-89387881;89388501-89388581;89389345-89389482@89378165-89395028	3	chr15:89387817-89387881;chr15:89388501-89388581;chr15:89389345-89389482	chr15:89378165-89387817;chr15:89387881-89388501;chr15:89388581-89389345;chr15:89389482-89395028;chr15:89378165-89395028	+	ENSG00000255571.10	MIR9-3HG	annotated	5;9;17;27;0	1.0	4;13;12;13;0	1.0
MSE_13882	MSE@chr15@89387817-89387881;89388504-89388581;89389345-89389482@89378165-89395028	3	chr15:89387817-89387881;chr15:89388504-89388581;chr15:89389345-89389482	chr15:89378165-89387817;chr15:89387881-89388504;chr15:89388581-89389345;chr15:89389482-89395028;chr15:89378165-89395028	+	ENSG00000255571.10	MIR9-3HG	annotated	5;8;17;27;0	1.0	4;9;12;13;0	
MSE_13883	MSE@chr15@89387817-89387881;89389345-89389482@89378165-89395028	2	chr15:89387817-89387881;chr15:89389345-89389482	chr15:89378165-89387817;chr15:89387881-89389345;chr15:89389482-89395028;chr15:89378165-89395028	+	ENSG00000255571.10	MIR9-3HG	annotated	5;8;27;0	1.0	4;5;13;0	
MSE_13884	MSE@chr15@89388042-89388091;89388501-89388581@89387881-89389345	2	chr15:89388042-89388091;chr15:89388501-89388581	chr15:89387881-89388042;chr15:89388091-89388501;chr15:89388581-89389345;chr15:89387881-89389345	+	ENSG00000255571.10	MIR9-3HG	annotated	0;0;17;8		0;0;12;5	
MSE_13885	MSE@chr15@89388042-89388091;89388504-89388581@89387881-89389345	2	chr15:89388042-89388091;chr15:89388504-89388581	chr15:89387881-89388042;chr15:89388091-89388504;chr15:89388581-89389345;chr15:89387881-89389345	+	ENSG00000255571.10	MIR9-3HG	annotated	0;0;17;8		0;0;12;5	
MSE_13886	MSE@chr15@89877306-89877424;89878265-89878300@89871546-89888521	2	chr15:89877306-89877424;chr15:89878265-89878300	chr15:89871546-89877306;chr15:89877424-89878265;chr15:89878300-89888521;chr15:89871546-89888521	-	ENSG00000157823.17	AP3S2	annotated	0;0;4;74	0.017699115044247787	1;0;2;33	0.029411764705882353
MSE_13887	MSE@chr15@89888521-89888632;89889049-89889140@89871546-89903216	2	chr15:89888521-89888632;chr15:89889049-89889140	chr15:89871546-89888521;chr15:89888632-89889049;chr15:89889140-89903216;chr15:89871546-89903216	-	ENSG00000250021.7	ARPIN-AP3S2	annotated	74;77;11;0	1.0	33;48;6;0	1.0
MSE_13888	MSE@chr15@90088587-90088747;90090479-90090644@90088502-90091553	2	chr15:90088587-90088747;chr15:90090479-90090644	chr15:90088502-90088587;chr15:90088747-90090479;chr15:90090644-90091553;chr15:90088502-90091553	-	ENSG00000182054.10	IDH2	annotated	205;206;187;0	1.0	249;263;194;0	1.0
MSE_13889	MSE@chr15@90090479-90090644;90091553-90091644@90088747-90102276	2	chr15:90090479-90090644;chr15:90091553-90091644	chr15:90088747-90090479;chr15:90090644-90091553;chr15:90091644-90102276;chr15:90088747-90102276	-	ENSG00000182054.10	IDH2	annotated	206;187;69;3	0.9808917197452229	263;194;100;5	0.9737762237762237
MSE_13890	MSE@chr15@90257138-90257281;90257637-90258269;90258743-90258927@90253367-90262006	3	chr15:90257138-90257281;chr15:90257637-90258269;chr15:90258743-90258927	chr15:90253367-90257138;chr15:90257281-90257637;chr15:90258269-90258743;chr15:90258927-90262006;chr15:90253367-90262006	+	ENSG00000284626.1	ENSG00000284626	annotated	0;1;4;1;0		0;0;1;3;1	
MSE_13891	MSE@chr15@90354642-90354764;90355351-90355416@90352411-90358851	2	chr15:90354642-90354764;chr15:90355351-90355416	chr15:90352411-90354642;chr15:90354764-90355351;chr15:90355416-90358851;chr15:90352411-90358851	+	ENSG00000196391.11	ZNF774	annotated	2;1;1;0		1;0;0;1	
MSE_13892	MSE@chr15@90713167-90713299;90714921-90715042@90678614-90716981	2	chr15:90713167-90713299;chr15:90714921-90715042	chr15:90678614-90713167;chr15:90713299-90714921;chr15:90715042-90716981;chr15:90678614-90716981	-	ENSG00000259736.2	CRTC3-AS1	annotated	1;0;0;0		0;0;0;0	
MSE_13894	MSE@chr15@90803521-90803720;90804167-90804359@90798337-90809137	2	chr15:90803521-90803720;chr15:90804167-90804359	chr15:90798337-90803521;chr15:90803720-90804167;chr15:90804359-90809137;chr15:90798337-90809137	+	ENSG00000197299.13	BLM	annotated	6;4;5;0		7;4;15;0	
MSE_13895	MSE@chr15@90841154-90841284;90842658-90842818@90839900-90843393	2	chr15:90841154-90841284;chr15:90842658-90842818	chr15:90839900-90841154;chr15:90841284-90842658;chr15:90842818-90843393;chr15:90839900-90843393	+	ENSG00000259704.4	ENSG00000259704	annotated	3;0;0;0		0;0;0;0	
MSE_13896	MSE@chr15@90841154-90841284;90843393-90843566@90839900-90852742	2	chr15:90841154-90841284;chr15:90843393-90843566	chr15:90839900-90841154;chr15:90841284-90843393;chr15:90843566-90852742;chr15:90839900-90852742	+	ENSG00000259704.4	ENSG00000259704	annotated	3;0;0;0		0;0;0;0	
MSE_13897	MSE@chr15@90841154-90841284;90850824-90851067@90839900-90852742	2	chr15:90841154-90841284;chr15:90850824-90851067	chr15:90839900-90841154;chr15:90841284-90850824;chr15:90851067-90852742;chr15:90839900-90852742	+	ENSG00000259704.4	ENSG00000259704	annotated	3;0;0;0		0;0;0;0	
MSE_13898	MSE@chr15@90841154-90841284;90850994-90851067@90839900-90852742	2	chr15:90841154-90841284;chr15:90850994-90851067	chr15:90839900-90841154;chr15:90841284-90850994;chr15:90851067-90852742;chr15:90839900-90852742	+	ENSG00000259704.4	ENSG00000259704	annotated	3;0;0;0		0;0;0;0	
MSE_13899	MSE@chr15@90841154-90841284;90850998-90851067@90839900-90852742	2	chr15:90841154-90841284;chr15:90850998-90851067	chr15:90839900-90841154;chr15:90841284-90850998;chr15:90851067-90852742;chr15:90839900-90852742	+	ENSG00000259704.4	ENSG00000259704	annotated	3;0;0;0		0;0;0;0	
MSE_13900	MSE@chr15@90955800-90955883;90956612-90957503;90957604-90957725@90954948-90959900	3	chr15:90955800-90955883;chr15:90956612-90957503;chr15:90957604-90957725	chr15:90954948-90955800;chr15:90955883-90956612;chr15:90957503-90957604;chr15:90957725-90959900;chr15:90954948-90959900	+	ENSG00000166965.13	RCCD1	annotated	0;0;14;16;0		0;0;6;8;0	
MSE_13901	MSE@chr15@90956612-90956900;90957113-90957503;90957604-90957725@90954948-90959900	3	chr15:90956612-90956900;chr15:90957113-90957503;chr15:90957604-90957725	chr15:90954948-90956612;chr15:90956900-90957113;chr15:90957503-90957604;chr15:90957725-90959900;chr15:90954948-90959900	+	ENSG00000166965.13	RCCD1	annotated	0;3;14;16;0		0;8;6;8;0	
MSE_13902	MSE@chr15@90982622-90982745;90984018-90984140@90981981-90984693	2	chr15:90982622-90982745;chr15:90984018-90984140	chr15:90981981-90982622;chr15:90982745-90984018;chr15:90984140-90984693;chr15:90981981-90984693	-	ENSG00000198901.14	PRC1	annotated	0;0;13;0		0;0;0;0	
MSE_13903	MSE@chr15@90982622-90982745;90984018-90984140;90984693-90984825@90981981-90994407	3	chr15:90982622-90982745;chr15:90984018-90984140;chr15:90984693-90984825	chr15:90981981-90982622;chr15:90982745-90984018;chr15:90984140-90984693;chr15:90984825-90994407;chr15:90981981-90994407	-	ENSG00000198901.14	PRC1	annotated	0;0;13;6;0		0;0;0;1;0	
MSE_13904	MSE@chr15@90983906-90984140;90984693-90984825@90981981-90994407	2	chr15:90983906-90984140;chr15:90984693-90984825	chr15:90981981-90983906;chr15:90984140-90984693;chr15:90984825-90994407;chr15:90981981-90994407	-	ENSG00000198901.14	PRC1	annotated	0;13;6;0		0;0;1;0	
MSE_13905	MSE@chr15@90984018-90984140;90984693-90984825@90981981-90994407	2	chr15:90984018-90984140;chr15:90984693-90984825	chr15:90981981-90984018;chr15:90984140-90984693;chr15:90984825-90994407;chr15:90981981-90994407	-	ENSG00000198901.14	PRC1	annotated	14;13;6;0	1.0	3;0;1;0	
MSE_13906	MSE@chr15@90984693-90984825;90985763-90986025@90984140-90994407	2	chr15:90984693-90984825;chr15:90985763-90986025	chr15:90984140-90984693;chr15:90984825-90985763;chr15:90986025-90994407;chr15:90984140-90994407	-	ENSG00000198901.14	PRC1	annotated	13;0;0;1		0;0;0;1	
MSE_13907	MSE@chr15@90999677-90999793;90999900-90999975@90999054-91000490	2	chr15:90999677-90999793;chr15:90999900-90999975	chr15:90999054-90999677;chr15:90999793-90999900;chr15:90999975-91000490;chr15:90999054-91000490	-	ENSG00000184056.15	VPS33B	annotated	75;75;81;1	0.9871794871794872	32;20;26;0	1.0
MSE_13912	MSE@chr15@91016963-91017024;91017805-91017885@91014433-91022154	2	chr15:91016963-91017024;chr15:91017805-91017885	chr15:91014433-91016963;chr15:91017024-91017805;chr15:91017885-91022154;chr15:91014433-91022154	-	ENSG00000184056.15	VPS33B	annotated	36;28;26;1	0.967741935483871	9;5;6;2	
MSE_13913	MSE@chr15@91016963-91017064;91017805-91017885@91014433-91022154	2	chr15:91016963-91017064;chr15:91017805-91017885	chr15:91014433-91016963;chr15:91017064-91017805;chr15:91017885-91022154;chr15:91014433-91022154	-	ENSG00000184056.15	VPS33B	annotated	36;0;26;1	0.9538461538461539	9;1;6;2	
MSE_13914	MSE@chr15@91128723-91128810;91225873-91226714@91100363-91251819	2	chr15:91128723-91128810;chr15:91225873-91226714	chr15:91100363-91128723;chr15:91128810-91225873;chr15:91226714-91251819;chr15:91100363-91251819	+	ENSG00000185518.12	SV2B	annotated	6;8;183;2	0.9704433497536946	0;0;1;0	
MSE_13916	MSE@chr15@92568847-92568891;92569619-92569705@92568291-92570203	2	chr15:92568847-92568891;chr15:92569619-92569705	chr15:92568291-92568847;chr15:92568891-92569619;chr15:92569705-92570203;chr15:92568291-92570203	-	ENSG00000258647.7	LINC00930	annotated	0;0;0;1		0;0;0;0	
MSE_13917	MSE@chr15@92883585-92883619;92883744-92883778@92883186-92885515	2	chr15:92883585-92883619;chr15:92883744-92883778	chr15:92883186-92883585;chr15:92883619-92883744;chr15:92883778-92885515;chr15:92883186-92885515	+	ENSG00000272888.9	CHASERR	annotated	15;0;27;55	0.2028985507246377	12;0;22;29	0.2809917355371901
MSE_13918	MSE@chr15@92885515-92885584;92886169-92886254;92892004-92892072@92883186-92897724	3	chr15:92885515-92885584;chr15:92886169-92886254;chr15:92892004-92892072	chr15:92883186-92885515;chr15:92885584-92886169;chr15:92886254-92892004;chr15:92892072-92897724;chr15:92883186-92897724	+	ENSG00000272888.9	CHASERR	annotated	55;167;144;219;0	1.0	29;119;150;188;0	1.0
MSE_13919	MSE@chr15@92929030-92929091;92937518-92937625@92927330-92939578	2	chr15:92929030-92929091;chr15:92937518-92937625	chr15:92927330-92929030;chr15:92929091-92937518;chr15:92937625-92939578;chr15:92927330-92939578	+	ENSG00000173575.24	CHD2	annotated	13;20;29;0	1.0	10;18;19;0	1.0
MSE_13920	MSE@chr15@93051993-93052507;93065832-93066259@93045705-93072916	2	chr15:93051993-93052507;chr15:93065832-93066259	chr15:93045705-93051993;chr15:93052507-93065832;chr15:93066259-93072916;chr15:93045705-93072916	-	ENSG00000182175.15	RGMA	annotated	124;1;0;3	0.9328358208955224	133;0;2;4	0.9183673469387755
MSE_13921	MSE@chr15@93051993-93052507;93066101-93066255@93045705-93072916	2	chr15:93051993-93052507;chr15:93066101-93066255	chr15:93045705-93051993;chr15:93052507-93066101;chr15:93066255-93072916;chr15:93045705-93072916	-	ENSG00000182175.15	RGMA	annotated	124;0;0;3	0.9323308270676691	133;2;0;4	0.9183673469387755
MSE_13931	MSE@chr15@93373510-93373585;93496234-93496331;93498521-93498757@93322346-93530237	3	chr15:93373510-93373585;chr15:93496234-93496331;chr15:93498521-93498757	chr15:93322346-93373510;chr15:93373585-93496234;chr15:93496331-93498521;chr15:93498757-93530237;chr15:93322346-93530237	+	ENSG00000257060.10	ENSG00000257060	annotated	0;0;1;0;0		0;0;0;0;0	
MSE_13932	MSE@chr15@93373510-93373585;93530237-93530437;93532773-93532973@93322346-93557472	3	chr15:93373510-93373585;chr15:93530237-93530437;chr15:93532773-93532973	chr15:93322346-93373510;chr15:93373585-93530237;chr15:93530437-93532773;chr15:93532973-93557472;chr15:93322346-93557472	+	ENSG00000257060.10	ENSG00000257060	annotated	0;0;1;0;0		0;0;0;0;0	
MSE_13933	MSE@chr15@93483091-93483228;93496234-93496331@93373585-93498521	2	chr15:93483091-93483228;chr15:93496234-93496331	chr15:93373585-93483091;chr15:93483228-93496234;chr15:93496331-93498521;chr15:93373585-93498521	+	ENSG00000257060.10	ENSG00000257060	annotated	0;0;1;0		0;0;0;0	
