event_id	pos_id	exon_a	exon_b	intron_a1	intron_a2	intron_b1	intron_b2	strand	gene_id	gene_name	label	SRR601500_junction_a1	SRR601500_junction_a2	SRR601500_junction_b1	SRR601500_junction_b2	SRR601500_PSI	SRR604528_junction_a1	SRR604528_junction_a2	SRR604528_junction_b1	SRR604528_junction_b2	SRR604528_PSI
MXE_779	MXE@chr5@132195480@132198206-132198271@132198321-132198380@132198879	chr5:132198206-132198271	chr5:132198321-132198380	chr5:132195480-132198206	chr5:132198271-132198879	chr5:132195480-132198321	chr5:132198380-132198879	-	ENSG00000072682.20	P4HA2	annotated	2	15	16	28	0.2786885245901639	1	4	12	16	0.15151515151515152
MXE_780	MXE@chr5@132484075@132484362-132484497@132484549-132484639@132485667	chr5:132484362-132484497	chr5:132484549-132484639	chr5:132484075-132484362	chr5:132484497-132485667	chr5:132484075-132484549	chr5:132484639-132485667	-	ENSG00000125347.15	IRF1	annotated	76	81	0	0	1.0	114	97	0	0	1.0
MXE_781	MXE@chr5@132592034@132592764-132592965@132594562-132594677@132595104	chr5:132592764-132592965	chr5:132594562-132594677	chr5:132592034-132592764	chr5:132592965-132595104	chr5:132592034-132594562	chr5:132594677-132595104	+	ENSG00000113522.14	RAD50	annotated	2	0	0	0		1	0	0	0	
MXE_782	MXE@chr5@132592034@132594869-132595044@132595104-132595201@132595573	chr5:132594869-132595044	chr5:132595104-132595201	chr5:132592034-132594869	chr5:132595044-132595573	chr5:132592034-132595104	chr5:132595201-132595573	+	ENSG00000283782.2	ENSG00000283782	annotated	14	18	0	3	0.9142857142857143	5	5	0	0	
MXE_783	MXE@chr5@132594677@132594869-132595044@132595104-132595201@132595573	chr5:132594869-132595044	chr5:132595104-132595201	chr5:132594677-132594869	chr5:132595044-132595573	chr5:132594677-132595104	chr5:132595201-132595573	+	ENSG00000113522.14	RAD50	annotated	0	18	0	3		0	5	0	0	
MXE_784	MXE@chr5@140691515@140691607-140691756@140691795-140691937@140693591	chr5:140691607-140691756	chr5:140691795-140691937	chr5:140691515-140691607	chr5:140691756-140693591	chr5:140691515-140691795	chr5:140691937-140693591	+	ENSG00000112855.17	HARS2	annotated	0	17	0	0		0	5	0	0	
MXE_785	MXE@chr5@140691515@140691607-140691756@140691795-140692017@140693591	chr5:140691607-140691756	chr5:140691795-140692017	chr5:140691515-140691607	chr5:140691756-140693591	chr5:140691515-140691795	chr5:140692017-140693591	+	ENSG00000112855.17	HARS2	annotated	0	17	0	0		0	5	0	0	
MXE_786	MXE@chr5@14389398@14390231-14390300@14390334-14390472@14390901	chr5:14390231-14390300	chr5:14390334-14390472	chr5:14389398-14390231	chr5:14390300-14390901	chr5:14389398-14390334	chr5:14390472-14390901	+	ENSG00000038382.23	TRIO	annotated	39	36	1	0	0.9868421052631579	12	11	0	0	1.0
MXE_787	MXE@chr5@146701142@146856499-146856583@146919684-146919842@146922325	chr5:146856499-146856583	chr5:146919684-146919842	chr5:146701142-146856499	chr5:146856583-146922325	chr5:146701142-146919684	chr5:146919842-146922325	-	ENSG00000156475.19	PPP2R2B	annotated	11	0	0	0		3	0	0	0	
MXE_790	MXE@chr5@153770415@153794621-153794735@153795476-153795590@153802356	chr5:153794621-153794735	chr5:153795476-153795590	chr5:153770415-153794621	chr5:153794735-153802356	chr5:153770415-153795476	chr5:153795590-153802356	+	ENSG00000155511.19	GRIA1	annotated	103	115	7	8	0.9356223175965666	22	33	22	14	0.6043956043956044
MXE_791	MXE@chr5@177041229@177041778-177041870@177044392-177044533@177050751	chr5:177041778-177041870	chr5:177044392-177044533	chr5:177041229-177041778	chr5:177041870-177050751	chr5:177041229-177044392	chr5:177044533-177050751	+	ENSG00000113761.12	ZNF346	annotated	23	0	0	22	0.5111111111111111	22	0	0	12	0.6470588235294118
MXE_792	MXE@chr5@178242394@178245771-178245875@178245942-178245968@178246254	chr5:178245771-178245875	chr5:178245942-178245968	chr5:178242394-178245771	chr5:178245875-178246254	chr5:178242394-178245942	chr5:178245968-178246254	-	ENSG00000050767.18	COL23A1	annotated	0	0	15	20	0.0	0	0	13	13	0.0
MXE_793	MXE@chr5@178913071@178913878-178913999@178916565-178916710@178931237	chr5:178913878-178913999	chr5:178916565-178916710	chr5:178913071-178913878	chr5:178913999-178931237	chr5:178913071-178916565	chr5:178916710-178931237	+	ENSG00000198939.8	ZFP2	annotated	0	0	11	8		0	0	2	1	
MXE_794	MXE@chr5@180242755@180247439-180247510@180247855-180247926@180248973	chr5:180247439-180247510	chr5:180247855-180247926	chr5:180242755-180247439	chr5:180247510-180248973	chr5:180242755-180247855	chr5:180247926-180248973	-	ENSG00000050748.18	MAPK9	annotated	92	90	174	147	0.36182902584493043	25	22	37	37	0.3884297520661157
MXE_795	MXE@chr5@181234349@181234932-181234995@181234996-181235079@181235354	chr5:181234932-181234995	chr5:181234996-181235079	chr5:181234349-181234932	chr5:181234995-181235354	chr5:181234349-181234996	chr5:181235079-181235354	+	ENSG00000146063.20	TRIM41	annotated	0	7	0	0		2	9	0	0	
MXE_796	MXE@chr5@240476@250992-251043@254358-254506@256334	chr5:250992-251043	chr5:254358-254506	chr5:240476-250992	chr5:251043-256334	chr5:240476-254358	chr5:254506-256334	+	ENSG00000073578.18	SDHA	annotated	517	4	0	561	0.48151571164510165	199	0	0	278	0.4171907756813417
MXE_797	MXE@chr5@240476@250992-251043@254393-254506@256334	chr5:250992-251043	chr5:254393-254506	chr5:240476-250992	chr5:251043-256334	chr5:240476-254393	chr5:254506-256334	+	ENSG00000073578.18	SDHA	annotated	517	4	8	561	0.4779816513761468	199	0	3	278	0.41458333333333336
MXE_800	MXE@chr5@38686123@38693147-38693367@38743927-38744017@38796353	chr5:38693147-38693367	chr5:38743927-38744017	chr5:38686123-38693147	chr5:38693367-38796353	chr5:38686123-38743927	chr5:38744017-38796353	-	ENSG00000249740.5	OSMR-DT	annotated	0	0	0	0		0	0	1	4	
MXE_802	MXE@chr5@54154639@54171784-54171928@54307888-54307946@54310432	chr5:54171784-54171928	chr5:54307888-54307946	chr5:54154639-54171784	chr5:54171928-54310432	chr5:54154639-54307888	chr5:54307946-54310432	-	ENSG00000185305.12	ARL15	annotated	26	13	0	1	0.975	10	2	0	0	
MXE_806	MXE@chr5@68430577@68433469-68433585@68444469-68444519@68444989	chr5:68433469-68433585	chr5:68444469-68444519	chr5:68430577-68433469	chr5:68433585-68444989	chr5:68430577-68444469	chr5:68444519-68444989	-	ENSG00000248884.3	ENSG00000248884	annotated	0	0	0	0		1	0	0	0	
MXE_807	MXE@chr5@70434266@70434915-70435022@70437569-70437594@70440756	chr5:70434915-70435022	chr5:70437569-70437594	chr5:70434266-70434915	chr5:70435022-70440756	chr5:70434266-70437569	chr5:70437594-70440756	+	ENSG00000291220.2	ENSG00000291220	annotated	19	0	0	49	0.27941176470588236	17	0	0	49	0.25757575757575757
MXE_809	MXE@chr5@72897151@72900006-72900081@72900151-72900224@72900974	chr5:72900006-72900081	chr5:72900151-72900224	chr5:72897151-72900006	chr5:72900081-72900974	chr5:72897151-72900151	chr5:72900224-72900974	+	ENSG00000083312.19	TNPO1	annotated	11	15	4	1	0.8387096774193549	11	15	0	0	1.0
MXE_810	MXE@chr5@733839@741594-741628@833773-833807@837365	chr5:741594-741628	chr5:833773-833807	chr5:733839-741594	chr5:741628-837365	chr5:733839-833773	chr5:833807-837365	-	ENSG00000028310.18	BRD9	unannotated	39	39	32	59	0.46153846153846156	16	19	13	32	0.4375
MXE_812	MXE@chr5@755099@755966-756144@765843-765935@766698	chr5:755966-756144	chr5:765843-765935	chr5:755099-755966	chr5:756144-766698	chr5:755099-765843	chr5:765935-766698	-	ENSG00000206077.14	ZDHHC11B	annotated	18	10	10	8	0.6086956521739131	9	3	4	9	
MXE_813	MXE@chr5@79044552@79055810-79055904@79063613-79063787@79069520	chr5:79055810-79055904	chr5:79063613-79063787	chr5:79044552-79055810	chr5:79055904-79069520	chr5:79044552-79063613	chr5:79063787-79069520	-	ENSG00000132837.15	DMGDH	annotated	0	0	1	0		0	0	0	0	
MXE_814	MXE@chr5@88676263@88761997-88762056@88774368-88774584@88778746	chr5:88761997-88762056	chr5:88774368-88774584	chr5:88676263-88761997	chr5:88762056-88778746	chr5:88676263-88774368	chr5:88774584-88778746	+	ENSG00000245864.6	MEF2C-AS2	annotated	1	0	0	0		0	0	0	0	
MXE_815	MXE@chr5@95507011@95509437-95509569@95509594-95509687@95512477	chr5:95509437-95509569	chr5:95509594-95509687	chr5:95507011-95509437	chr5:95509569-95512477	chr5:95507011-95509594	chr5:95509687-95512477	-	ENSG00000198677.13	SKIC3	annotated	0	0	84	43	0.0	0	0	51	22	0.0
MXE_816	MXE@chr5@95507011@95509437-95509569@95509594-95509683@95512477	chr5:95509437-95509569	chr5:95509594-95509683	chr5:95507011-95509437	chr5:95509569-95512477	chr5:95507011-95509594	chr5:95509683-95512477	-	ENSG00000198677.13	SKIC3	annotated	0	0	84	1	0.0	0	0	51	0	0.0
MXE_817	MXE@chr5@95507011@95509469-95509569@95509594-95509687@95512477	chr5:95509469-95509569	chr5:95509594-95509687	chr5:95507011-95509469	chr5:95509569-95512477	chr5:95507011-95509594	chr5:95509687-95512477	-	ENSG00000198677.13	SKIC3	annotated	0	0	84	43	0.0	0	0	51	22	0.0
MXE_818	MXE@chr5@95507011@95509469-95509569@95509594-95509683@95512477	chr5:95509469-95509569	chr5:95509594-95509683	chr5:95507011-95509469	chr5:95509569-95512477	chr5:95507011-95509594	chr5:95509683-95512477	-	ENSG00000198677.13	SKIC3	annotated	0	0	84	1	0.0	0	0	51	0	0.0
MXE_819	MXE@chr5@95838443@95856878-95856981@95861382-95862077@95862636	chr5:95856878-95856981	chr5:95861382-95862077	chr5:95838443-95856878	chr5:95856981-95862636	chr5:95838443-95861382	chr5:95862077-95862636	+	ENSG00000272021.1	ENSG00000272021	annotated	2	0	0	0		0	0	0	0	
MXE_821	MXE@chr6@10683232@10686966-10687056@10687480-10687561@10694494	chr6:10686966-10687056	chr6:10687480-10687561	chr6:10683232-10686966	chr6:10687056-10694494	chr6:10683232-10687480	chr6:10687561-10694494	-	ENSG00000137434.12	C6orf52	annotated	0	0	0	0		3	0	0	1	
MXE_822	MXE@chr6@109095251@109106035-109106090@109140421-109140675@109145219	chr6:109106035-109106090	chr6:109140421-109140675	chr6:109095251-109106035	chr6:109106090-109145219	chr6:109095251-109140421	chr6:109140675-109145219	+	ENSG00000183137.16	CEP57L1	annotated	0	0	0	5		0	1	0	1	
MXE_823	MXE@chr6@118960184@118960769-118960863@118961929-118961963@118964667	chr6:118960769-118960863	chr6:118961929-118961963	chr6:118960184-118960769	chr6:118960863-118964667	chr6:118960184-118961929	chr6:118961963-118964667	-	ENSG00000111879.20	FAM184A	annotated	2	0	0	46	0.041666666666666664	6	0	3	27	0.16666666666666666
MXE_824	MXE@chr6@118960184@118960769-118960863@118961929-118961996@118964667	chr6:118960769-118960863	chr6:118961929-118961996	chr6:118960184-118960769	chr6:118960863-118964667	chr6:118960184-118961929	chr6:118961996-118964667	-	ENSG00000111879.20	FAM184A	annotated	2	0	0	0		6	0	3	0	
MXE_825	MXE@chr6@125277240@125292841-125292909@125298650-125298816@125300538	chr6:125292841-125292909	chr6:125298650-125298816	chr6:125277240-125292841	chr6:125292909-125300538	chr6:125277240-125298650	chr6:125298816-125300538	-	ENSG00000111906.18	HDDC2	annotated	374	308	0	149	0.8206979542719615	548	478	0	183	0.8486352357320099
MXE_827	MXE@chr6@131902151@131923944-131924070@132074797-132074897@132077208	chr6:131923944-131924070	chr6:132074797-132074897	chr6:131902151-131923944	chr6:131924070-132077208	chr6:131902151-132074797	chr6:132074897-132077208	+	ENSG00000228495.4	LINC01013	annotated	0	0	0	0		0	0	0	2	
MXE_828	MXE@chr6@131910955@132009857-132009924@132074797-132074897@132077208	chr6:132009857-132009924	chr6:132074797-132074897	chr6:131910955-132009857	chr6:132009924-132077208	chr6:131910955-132074797	chr6:132074897-132077208	+	ENSG00000228495.4	LINC01013	annotated	0	0	0	0		0	0	0	2	
MXE_829	MXE@chr6@132954600@133062166-133062377@133087780-133088577@133106190	chr6:133062166-133062377	chr6:133087780-133088577	chr6:132954600-133062166	chr6:133062377-133106190	chr6:132954600-133087780	chr6:133088577-133106190	+	ENSG00000231023.10	LINC00326	annotated	0	0	1	0		0	0	0	0	
MXE_830	MXE@chr6@133523177@133525015-133525115@133525154-133525254@133528725	chr6:133525015-133525115	chr6:133525154-133525254	chr6:133523177-133525015	chr6:133525115-133528725	chr6:133523177-133525154	chr6:133525254-133528725	+	ENSG00000112319.21	EYA4	annotated	0	0	1	0		0	1	0	0	
MXE_831	MXE@chr6@133845951@133917062-133917210@133937284-133937387@133952993	chr6:133917062-133917210	chr6:133937284-133937387	chr6:133845951-133917062	chr6:133917210-133952993	chr6:133845951-133937284	chr6:133937387-133952993	-	ENSG00000227954.8	TARID	annotated	1	0	0	0		0	0	0	0	
MXE_833	MXE@chr6@146862019@146864384-146864548@146911552-146911665@146972045	chr6:146864384-146864548	chr6:146911552-146911665	chr6:146862019-146864384	chr6:146864548-146972045	chr6:146862019-146911552	chr6:146911665-146972045	-	ENSG00000233452.10	STXBP5-AS1	annotated	2	0	0	2		0	0	0	0	
MXE_837	MXE@chr6@166366891@166369466-166369469@166370218-166370221@166382806	chr6:166369466-166369469	chr6:166370218-166370221	chr6:166366891-166369466	chr6:166369469-166382806	chr6:166366891-166370218	chr6:166370221-166382806	-	ENSG00000060762.20	MPC1	annotated	0	0	240	204	0.0	0	0	185	166	0.0
MXE_838	MXE@chr6@169668776@169670569-169670693@169670879-169670957@169672255	chr6:169670569-169670693	chr6:169670879-169670957	chr6:169668776-169670569	chr6:169670693-169672255	chr6:169668776-169670879	chr6:169670957-169672255	-	ENSG00000184465.16	WDR27	annotated	1	1	0	0		3	3	0	0	
MXE_839	MXE@chr6@170612700@170627283-170627315@170714784-170714885@170721306	chr6:170627283-170627315	chr6:170714784-170714885	chr6:170612700-170627283	chr6:170627315-170721306	chr6:170612700-170714784	chr6:170714885-170721306	+	ENSG00000230423.4	ENSG00000230423	annotated	0	0	0	5		0	0	0	1	
MXE_845	MXE@chr6@2955670@2959168-2959342@2968799-2968913@2971533	chr6:2959168-2959342	chr6:2968799-2968913	chr6:2955670-2959168	chr6:2959342-2971533	chr6:2955670-2968799	chr6:2968913-2971533	-	ENSG00000124570.21	SERPINB6	annotated	51	20	0	1	0.9861111111111112	52	25	0	0	1.0
MXE_846	MXE@chr6@304661@311880-311914@335114-335163@345854	chr6:311880-311914	chr6:335114-335163	chr6:304661-311880	chr6:311914-345854	chr6:304661-335114	chr6:335163-345854	+	ENSG00000112679.15	DUSP22	annotated	53	0	0	12	0.8153846153846154	32	0	0	16	0.6666666666666666
MXE_848	MXE@chr6@31679268@31681230-31681401@31683050-31683341@31683988	chr6:31681230-31681401	chr6:31683050-31683341	chr6:31679268-31681230	chr6:31681401-31683988	chr6:31679268-31683050	chr6:31683341-31683988	-	ENSG00000204428.12	LY6G5C	annotated	3	0	0	0		3	0	0	0	
MXE_849	MXE@chr6@31944853@31945178-31945186@31946373-31946606@31947007	chr6:31945178-31945186	chr6:31946373-31946606	chr6:31944853-31945178	chr6:31945186-31947007	chr6:31944853-31946373	chr6:31946606-31947007	+	ENSG00000244255.5	ENSG00000244255	annotated	0	0	0	11		0	0	0	18	
MXE_850	MXE@chr6@32254956@32255367-32255414@32262730-32262809@32365780	chr6:32255367-32255414	chr6:32262730-32262809	chr6:32254956-32255367	chr6:32255414-32365780	chr6:32254956-32262730	chr6:32262809-32365780	+	ENSG00000225914.6	TSBP1-AS1	annotated	2	2	0	2		1	7	0	6	
MXE_852	MXE@chr6@35479316@35480060-35480122@35480312-35480374@35484560	chr6:35480060-35480122	chr6:35480312-35480374	chr6:35479316-35480060	chr6:35480122-35484560	chr6:35479316-35480312	chr6:35480374-35484560	-	ENSG00000007866.22	TEAD3	annotated	1	1	8	5		11	0	10	11	0.34375
MXE_853	MXE@chr6@35806082@35806849-35806967@35814546-35814782@35819437	chr6:35806849-35806967	chr6:35814546-35814782	chr6:35806082-35806849	chr6:35806967-35819437	chr6:35806082-35814546	chr6:35814782-35819437	+	ENSG00000197753.11	LHFPL5	annotated	0	0	6	10		0	0	0	1	
MXE_854	MXE@chr6@36059347@36072873-36072984@36073046-36073105@36073691	chr6:36072873-36072984	chr6:36073046-36073105	chr6:36059347-36072873	chr6:36072984-36073691	chr6:36059347-36073046	chr6:36073105-36073691	+	ENSG00000112062.13	MAPK14	annotated	36	43	0	0	1.0	7	17	0	0	1.0
MXE_855	MXE@chr6@36076608@36095987-36096066@36100188-36100267@36102571	chr6:36095987-36096066	chr6:36100188-36100267	chr6:36076608-36095987	chr6:36096066-36102571	chr6:36076608-36100188	chr6:36100267-36102571	+	ENSG00000112062.13	MAPK14	annotated	9	12	48	43	0.1875	6	2	4	8	
MXE_857	MXE@chr6@42616090@42617240-42617338@42617409-42617507@42632552	chr6:42617240-42617338	chr6:42617409-42617507	chr6:42616090-42617240	chr6:42617338-42632552	chr6:42616090-42617409	chr6:42617507-42632552	+	ENSG00000024048.11	UBR2	annotated	1	1	13	5		0	0	2	2	
MXE_858	MXE@chr6@43777665@43778460-43778536@43782011-43782087@43784541	chr6:43778460-43778536	chr6:43782011-43782087	chr6:43777665-43778460	chr6:43778536-43784541	chr6:43777665-43782011	chr6:43782087-43784541	+	ENSG00000112715.26	VEGFA	annotated	68	0	0	85	0.4444444444444444	53	0	0	67	0.44166666666666665
MXE_863	MXE@chr6@8438031@8558585-8558643@8652294-8652390@8653545	chr6:8558585-8558643	chr6:8652294-8652390	chr6:8438031-8558585	chr6:8558643-8653545	chr6:8438031-8652294	chr6:8652390-8653545	+	ENSG00000285219.5	HULC	annotated	6	0	0	1		3	0	0	1	
MXE_864	MXE@chr6@8438031@8558585-8558643@8652287-8652390@8653545	chr6:8558585-8558643	chr6:8652287-8652390	chr6:8438031-8558585	chr6:8558643-8653545	chr6:8438031-8652287	chr6:8652390-8653545	+	ENSG00000285219.5	HULC	annotated	6	0	0	1		3	0	0	1	
MXE_865	MXE@chr6@87516880@87518046-87518152@87518169-87518264@87518630	chr6:87518046-87518152	chr6:87518169-87518264	chr6:87516880-87518046	chr6:87518152-87518630	chr6:87516880-87518169	chr6:87518264-87518630	-	ENSG00000146282.19	RARS2	annotated	4	8	47	46	0.11428571428571428	1	1	28	32	0.03225806451612903
MXE_870	MXE@chr6@97448218@97479171-97479219@97540732-97540847@97612168	chr6:97479171-97479219	chr6:97540732-97540847	chr6:97448218-97479171	chr6:97479219-97612168	chr6:97448218-97540732	chr6:97540847-97612168	+	ENSG00000271860.10	ENSG00000271860	annotated	0	0	0	1		0	0	0	0	
MXE_871	MXE@chr6@97973597@97975984-97976047@97998859-97998907@98099186	chr6:97975984-97976047	chr6:97998859-97998907	chr6:97973597-97975984	chr6:97976047-98099186	chr6:97973597-97998859	chr6:97998907-98099186	+	ENSG00000271860.10	ENSG00000271860	annotated	0	0	0	5		2	2	0	3	
MXE_872	MXE@chr7@100399340@100399581-100399612@100408454-100409714@100417333	chr7:100399581-100399612	chr7:100408454-100409714	chr7:100399340-100399581	chr7:100399612-100417333	chr7:100399340-100408454	chr7:100409714-100417333	+	ENSG00000289691.1	ENSG00000289691	annotated	9	1	0	0		3	0	0	0	
MXE_874	MXE@chr7@105981133@105984192-105984289@106001462-106001582@106004498	chr7:105984192-105984289	chr7:106001462-106001582	chr7:105981133-105984192	chr7:105984289-106004498	chr7:105981133-106001462	chr7:106001582-106004498	+	ENSG00000128536.16	CDHR3	annotated	4	1	1	0		2	2	0	2	
MXE_886	MXE@chr7@120989870@120993901-120994081@121015665-121015848@121046887	chr7:120993901-120994081	chr7:121015665-121015848	chr7:120989870-120993901	chr7:120994081-121046887	chr7:120989870-121015665	chr7:121015848-121046887	+	ENSG00000106034.18	CPED1	annotated	0	0	0	0		0	0	1	0	
MXE_889	MXE@chr7@125020413@125125825-125125977@125186044-125186492@125194948	chr7:125125825-125125977	chr7:125186044-125186492	chr7:125020413-125125825	chr7:125125977-125194948	chr7:125020413-125186044	chr7:125186492-125194948	+	ENSG00000224897.10	POT1-AS1	annotated	0	0	0	0		1	0	0	0	
MXE_893	MXE@chr7@128748804@128754262-128754455@128754529-128754722@128758871	chr7:128754262-128754455	chr7:128754529-128754722	chr7:128748804-128754262	chr7:128754455-128758871	chr7:128748804-128754529	chr7:128754722-128758871	+	ENSG00000128595.17	CALU	annotated	44	46	11	8	0.8256880733944955	31	28	2	8	0.855072463768116
MXE_895	MXE@chr7@130043431@130045316-130045488@130048974-130049144@130051221	chr7:130045316-130045488	chr7:130048974-130049144	chr7:130043431-130045316	chr7:130045488-130051221	chr7:130043431-130048974	chr7:130049144-130051221	-	ENSG00000091732.18	ZC3HC1	annotated	0	0	0	11		0	0	0	3	
MXE_896	MXE@chr7@135645018@135645468-135645596@135645841-135645977@135646158	chr7:135645468-135645596	chr7:135645841-135645977	chr7:135645018-135645468	chr7:135645596-135646158	chr7:135645018-135645841	chr7:135645977-135646158	+	ENSG00000155561.15	NUP205	annotated	58	48	0	0	1.0	31	36	0	0	1.0
MXE_898	MXE@chr7@137678652@137689894-137690002@137843388-137843462@137846462	chr7:137689894-137690002	chr7:137843388-137843462	chr7:137678652-137689894	chr7:137690002-137846462	chr7:137678652-137843388	chr7:137843462-137846462	-	ENSG00000157680.17	DGKI	annotated	6	1	0	0		2	0	0	0	
MXE_899	MXE@chr7@141513237@141514550-141514729@141529044-141529281@141551144	chr7:141514550-141514729	chr7:141529044-141529281	chr7:141513237-141514550	chr7:141514729-141551144	chr7:141513237-141529044	chr7:141529281-141551144	-	ENSG00000261570.3	AGK-DT	annotated	1	0	0	0		0	0	0	0	
MXE_900	MXE@chr7@143723473@143761784-143761902@143820860-143821014@143836640	chr7:143761784-143761902	chr7:143820860-143821014	chr7:143723473-143761784	chr7:143761902-143836640	chr7:143723473-143820860	chr7:143821014-143836640	-	ENSG00000291149.2	ENSG00000291149	annotated	0	0	2	0		1	0	0	0	
MXE_901	MXE@chr7@148610043@148610858-148611002@148624545-148624556@148624681	chr7:148610858-148611002	chr7:148624545-148624556	chr7:148610043-148610858	chr7:148611002-148624681	chr7:148610043-148624545	chr7:148624556-148624681	-	ENSG00000287636.4	ENSG00000287636	annotated	0	0	0	0		0	0	0	1	
MXE_904	MXE@chr7@22960415@22960926-22961048@22961235-22961322@22964415	chr7:22960926-22961048	chr7:22961235-22961322	chr7:22960415-22960926	chr7:22961048-22964415	chr7:22960415-22961235	chr7:22961322-22964415	-	ENSG00000122591.13	HYCC1	annotated	0	0	3	1		0	0	4	4	
MXE_905	MXE@chr7@22960415@22960926-22961048@22961235-22961268@22964415	chr7:22960926-22961048	chr7:22961235-22961268	chr7:22960415-22960926	chr7:22961048-22964415	chr7:22960415-22961235	chr7:22961268-22964415	-	ENSG00000122591.13	HYCC1	annotated	0	0	3	0		0	0	4	0	
MXE_906	MXE@chr7@22977421@22978269-22978448@22983949-22984045@22991061	chr7:22978269-22978448	chr7:22983949-22984045	chr7:22977421-22978269	chr7:22978448-22991061	chr7:22977421-22983949	chr7:22984045-22991061	-	ENSG00000122591.13	HYCC1	annotated	2	0	0	5		8	0	0	4	
MXE_909	MXE@chr7@26193373@26193575-26193652@26195847-26195909@26196401	chr7:26193575-26193652	chr7:26195847-26195909	chr7:26193373-26193575	chr7:26193652-26196401	chr7:26193373-26195847	chr7:26195909-26196401	-	ENSG00000122566.23	HNRNPA2B1	annotated	862	0	0	1288	0.40093023255813953	637	0	0	975	0.3951612903225806
MXE_910	MXE@chr7@26292267@26292824-26293158@26300486-26300582@26346420	chr7:26292824-26293158	chr7:26300486-26300582	chr7:26292267-26292824	chr7:26293158-26346420	chr7:26292267-26300486	chr7:26300582-26346420	+	ENSG00000086300.17	SNX10	annotated	0	1	0	0		0	1	0	0	
MXE_912	MXE@chr7@29515317@29593500-29593560@29598739-29598901@29622418	chr7:29593500-29593560	chr7:29598739-29598901	chr7:29515317-29593500	chr7:29593560-29622418	chr7:29515317-29598739	chr7:29598901-29622418	-	ENSG00000223813.6	PRR15-DT	annotated	0	0	1	3		0	0	0	1	
MXE_915	MXE@chr7@43657269@43658712-43659144@43665658-43665722@43729429	chr7:43658712-43659144	chr7:43665658-43665722	chr7:43657269-43658712	chr7:43659144-43729429	chr7:43657269-43665658	chr7:43665722-43729429	-	ENSG00000106603.20	COA1	annotated	0	0	0	31	0.0	0	0	0	20	0.0
MXE_916	MXE@chr7@44254607@44258872-44258926@44261485-44261642@44263005	chr7:44258872-44258926	chr7:44261485-44261642	chr7:44254607-44258872	chr7:44258926-44263005	chr7:44254607-44261485	chr7:44261642-44263005	-	ENSG00000058404.21	CAMK2B	annotated	516	587	0	0	1.0	146	193	0	0	1.0
MXE_917	MXE@chr7@44645518@44647444-44647534@44647657-44647759@44666736	chr7:44647444-44647534	chr7:44647657-44647759	chr7:44645518-44647444	chr7:44647534-44666736	chr7:44645518-44647657	chr7:44647759-44666736	+	ENSG00000105953.16	OGDH	annotated	34	1	46	63	0.24305555555555555	9	2	35	68	0.09649122807017543
MXE_918	MXE@chr7@44645518@44647444-44647534@44647657-44647759@44656318	chr7:44647444-44647534	chr7:44647657-44647759	chr7:44645518-44647444	chr7:44647534-44656318	chr7:44645518-44647657	chr7:44647759-44656318	+	ENSG00000105953.16	OGDH	annotated	34	44	46	5	0.6046511627906976	9	6	35	1	0.29411764705882354
MXE_921	MXE@chr7@70786038@70787086-70787137@70787209-70787431@70789748	chr7:70787086-70787137	chr7:70787209-70787431	chr7:70786038-70787086	chr7:70787137-70789748	chr7:70786038-70787209	chr7:70787431-70789748	+	ENSG00000158321.19	AUTS2	annotated	0	2	24	16	0.047619047619047616	2	0	20	12	0.058823529411764705
MXE_923	MXE@chr7@75415234@75415592-75415980@75415981-75416030@75416103	chr7:75415592-75415980	chr7:75415981-75416030	chr7:75415234-75415592	chr7:75415980-75416103	chr7:75415234-75415981	chr7:75416030-75416103	+	ENSG00000291151.2	NSUN5P1	annotated	42	16	0	0	1.0	27	5	0	3	0.9142857142857143
MXE_924	MXE@chr7@75415234@75415596-75415980@75415981-75416030@75416103	chr7:75415596-75415980	chr7:75415981-75416030	chr7:75415234-75415596	chr7:75415980-75416103	chr7:75415234-75415981	chr7:75416030-75416103	+	ENSG00000291151.2	NSUN5P1	annotated	11	16	0	0	1.0	2	5	0	3	
MXE_926	MXE@chr7@88232167@88232920-88233114@88271763-88271870@88292188	chr7:88232920-88233114	chr7:88271763-88271870	chr7:88232167-88232920	chr7:88233114-88292188	chr7:88232167-88271763	chr7:88271870-88292188	+	ENSG00000254003.2	SRI-AS1	annotated	0	0	1	0		0	0	0	0	
MXE_929	MXE@chr7@99435268@99447952-99448188@99460086-99460193@99466129	chr7:99447952-99448188	chr7:99460086-99460193	chr7:99435268-99447952	chr7:99448188-99466129	chr7:99435268-99460086	chr7:99460193-99466129	-	ENSG00000248919.7	ATP5MF-PTCD1	annotated	0	0	0	347	0.0	0	0	0	283	0.0
MXE_930	MXE@chr7@99665314@99666601-99666689@99666713-99666810@99666952	chr7:99666601-99666689	chr7:99666713-99666810	chr7:99665314-99666601	chr7:99666689-99666952	chr7:99665314-99666713	chr7:99666810-99666952	-	ENSG00000106258.16	CYP3A5	annotated	0	0	0	0		1	3	0	0	
MXE_931	MXE@chr8@102212889@102214054-102214158@102232231-102232304@102238827	chr8:102214054-102214158	chr8:102232231-102232304	chr8:102212889-102214054	chr8:102214158-102238827	chr8:102212889-102232231	chr8:102232304-102238827	-	ENSG00000048392.13	RRM2B	annotated	30	0	0	12	0.7142857142857143	14	0	0	14	
