event_id	pos_id	exon	intron_a	intron_b	intron_c	strand	gene_id	gene_name	label	SRR601500_junction_a	SRR601500_junction_b	SRR601500_junction_c	SRR601500_PSI	SRR604528_junction_a	SRR604528_junction_b	SRR604528_junction_c	SRR604528_PSI
SE_25787	SE@chr15@96282832-96282989@96191394-96285326	chr15:96282832-96282989	chr15:96191394-96282832	chr15:96282989-96285326	chr15:96191394-96285326	-	ENSG00000247809.12	NR2F2-AS1	annotated	0	2	0		0	0	1	
SE_25788	SE@chr15@96282832-96282989@96201643-96285326	chr15:96282832-96282989	chr15:96201643-96282832	chr15:96282989-96285326	chr15:96201643-96285326	-	ENSG00000247809.12	NR2F2-AS1	annotated	0	2	0		0	0	0	
SE_25791	SE@chr15@96282832-96282989@96271798-96290630	chr15:96282832-96282989	chr15:96271798-96282832	chr15:96282989-96290630	chr15:96271798-96290630	-	ENSG00000247809.12	NR2F2-AS1	annotated	0	0	0		1	0	0	
SE_25792	SE@chr15@96282832-96282989@96271798-96285326	chr15:96282832-96282989	chr15:96271798-96282832	chr15:96282989-96285326	chr15:96271798-96285326	-	ENSG00000247809.12	NR2F2-AS1	annotated	0	2	0		1	0	0	
SE_25795	SE@chr15@96282867-96282989@96191394-96290630	chr15:96282867-96282989	chr15:96191394-96282867	chr15:96282989-96290630	chr15:96191394-96290630	-	ENSG00000247809.12	NR2F2-AS1	annotated	0	0	0		0	0	1	
SE_25797	SE@chr15@96282867-96282989@96191394-96285326	chr15:96282867-96282989	chr15:96191394-96282867	chr15:96282989-96285326	chr15:96191394-96285326	-	ENSG00000247809.12	NR2F2-AS1	annotated	0	2	0		0	0	1	
SE_25798	SE@chr15@96285297-96285459@96191394-96290630	chr15:96285297-96285459	chr15:96191394-96285297	chr15:96285459-96290630	chr15:96191394-96290630	-	ENSG00000247809.12	NR2F2-AS1	annotated	0	2	0		0	6	1	
SE_25799	SE@chr15@96285297-96285459@96282989-96290630	chr15:96285297-96285459	chr15:96282989-96285297	chr15:96285459-96290630	chr15:96282989-96290630	-	ENSG00000247809.12	NR2F2-AS1	annotated	0	2	0		0	6	0	
SE_25800	SE@chr15@96285326-96285459@96282989-96290630	chr15:96285326-96285459	chr15:96282989-96285326	chr15:96285459-96290630	chr15:96282989-96290630	-	ENSG00000247809.12	NR2F2-AS1	annotated	2	2	0		0	6	0	
SE_25801	SE@chr15@96285326-96285459@96271798-96290630	chr15:96285326-96285459	chr15:96271798-96285326	chr15:96285459-96290630	chr15:96271798-96290630	-	ENSG00000247809.12	NR2F2-AS1	annotated	0	2	0		0	6	0	
SE_25802	SE@chr15@96285326-96285459@96191394-96290630	chr15:96285326-96285459	chr15:96191394-96285326	chr15:96285459-96290630	chr15:96191394-96290630	-	ENSG00000247809.12	NR2F2-AS1	annotated	0	2	0		1	6	1	
SE_25803	SE@chr15@96285326-96285459@96201643-96290630	chr15:96285326-96285459	chr15:96201643-96285326	chr15:96285459-96290630	chr15:96201643-96290630	-	ENSG00000247809.12	NR2F2-AS1	annotated	0	2	0		0	6	0	
SE_25804	SE@chr15@96288664-96288755@96285459-96290630	chr15:96288664-96288755	chr15:96285459-96288664	chr15:96288755-96290630	chr15:96285459-96290630	-	ENSG00000247809.12	NR2F2-AS1	annotated	0	0	2		0	0	6	
SE_25805	SE@chr15@96290630-96290783@96285459-96327199	chr15:96290630-96290783	chr15:96285459-96290630	chr15:96290783-96327199	chr15:96285459-96327199	-	ENSG00000247809.12	NR2F2-AS1	annotated	2	0	0		6	0	0	
SE_25808	SE@chr15@96318917-96319013@96290783-96326956	chr15:96318917-96319013	chr15:96290783-96318917	chr15:96319013-96326956	chr15:96290783-96326956	-	ENSG00000247809.12	NR2F2-AS1	annotated	0	0	0		0	0	3	
SE_25811	SE@chr15@96326956-96327060@96290783-96327199	chr15:96326956-96327060	chr15:96290783-96326956	chr15:96327060-96327199	chr15:96290783-96327199	-	ENSG00000247809.12	NR2F2-AS1	annotated	0	0	0		3	0	0	
SE_25812	SE@chr15@96326956-96327087@96290783-96327199	chr15:96326956-96327087	chr15:96290783-96326956	chr15:96327087-96327199	chr15:96290783-96327199	-	ENSG00000247809.12	NR2F2-AS1	annotated	0	0	0		3	0	0	
SE_25813	SE@chr15@96356873-96357051@96354512-96394307	chr15:96356873-96357051	chr15:96354512-96356873	chr15:96357051-96394307	chr15:96354512-96394307	+	ENSG00000259275.6	ENSG00000259275	annotated	0	0	0		0	0	6	
SE_25814	SE@chr15@96361142-96361260@96354512-96394307	chr15:96361142-96361260	chr15:96354512-96361142	chr15:96361260-96394307	chr15:96354512-96394307	+	ENSG00000259275.6	ENSG00000259275	annotated	0	0	0		0	0	6	
SE_25815	SE@chr15@96361142-96361289@96354512-96403510	chr15:96361142-96361289	chr15:96354512-96361142	chr15:96361289-96403510	chr15:96354512-96403510	+	ENSG00000259275.6	ENSG00000259275	annotated	0	0	0		0	0	3	
SE_25816	SE@chr15@96361142-96361289@96354512-96394307	chr15:96361142-96361289	chr15:96354512-96361142	chr15:96361289-96394307	chr15:96354512-96394307	+	ENSG00000259275.6	ENSG00000259275	annotated	0	0	0		0	2	6	
SE_25818	SE@chr15@96372409-96372608@96354512-96394307	chr15:96372409-96372608	chr15:96354512-96372409	chr15:96372608-96394307	chr15:96354512-96394307	+	ENSG00000259275.6	ENSG00000259275	annotated	0	0	0		0	0	6	
SE_25820	SE@chr15@96393896-96394049@96391429-96394307	chr15:96393896-96394049	chr15:96391429-96393896	chr15:96394049-96394307	chr15:96391429-96394307	+	ENSG00000259275.6	ENSG00000259275	annotated	0	0	0		0	0	1	
SE_25848	SE@chr15@97397657-97397740@97340107-97427843	chr15:97397657-97397740	chr15:97340107-97397657	chr15:97397740-97427843	chr15:97340107-97427843	-	ENSG00000251209.12	LINC00923	annotated	0	1	0		0	0	0	
SE_25850	SE@chr15@97397657-97397740@97342322-97427843	chr15:97397657-97397740	chr15:97342322-97397657	chr15:97397740-97427843	chr15:97342322-97427843	-	ENSG00000251209.12	LINC00923	annotated	0	1	0		0	0	0	
SE_25855	SE@chr15@97427651-97427767@97390502-97427843	chr15:97427651-97427767	chr15:97390502-97427651	chr15:97427767-97427843	chr15:97390502-97427843	-	ENSG00000251209.12	LINC00923	annotated	0	1	0		0	0	0	
SE_25856	SE@chr15@97427651-97427767@97342322-97427843	chr15:97427651-97427767	chr15:97342322-97427651	chr15:97427767-97427843	chr15:97342322-97427843	-	ENSG00000251209.12	LINC00923	annotated	0	1	0		0	0	0	
SE_25857	SE@chr15@97427651-97427767@97397740-97427843	chr15:97427651-97427767	chr15:97397740-97427651	chr15:97427767-97427843	chr15:97397740-97427843	-	ENSG00000251209.12	LINC00923	annotated	0	1	1		0	0	0	
SE_25858	SE@chr15@97427651-97427767@97340107-97427843	chr15:97427651-97427767	chr15:97340107-97427651	chr15:97427767-97427843	chr15:97340107-97427843	-	ENSG00000251209.12	LINC00923	annotated	0	1	0		0	0	0	
SE_25861	SE@chr15@97427651-97427770@97397740-97427843	chr15:97427651-97427770	chr15:97397740-97427651	chr15:97427770-97427843	chr15:97397740-97427843	-	ENSG00000251209.12	LINC00923	annotated	0	0	1		0	0	0	
SE_25875	SE@chr15@97500172-97500295@97427952-97515287	chr15:97500172-97500295	chr15:97427952-97500172	chr15:97500295-97515287	chr15:97427952-97515287	-	ENSG00000251209.12	LINC00923	annotated	0	0	5		0	0	3	
SE_25876	SE@chr15@97515287-97515424@97427952-97521581	chr15:97515287-97515424	chr15:97427952-97515287	chr15:97515424-97521581	chr15:97427952-97521581	-	ENSG00000251209.12	LINC00923	annotated	5	3	0		3	0	0	
SE_25877	SE@chr15@97515287-97515424@97427952-97558901	chr15:97515287-97515424	chr15:97427952-97515287	chr15:97515424-97558901	chr15:97427952-97558901	-	ENSG00000251209.12	LINC00923	annotated	5	0	0		3	0	0	
SE_25879	SE@chr15@97541640-97541748@97515424-97558901	chr15:97541640-97541748	chr15:97515424-97541640	chr15:97541748-97558901	chr15:97515424-97558901	-	ENSG00000251209.12	LINC00923	annotated	1	0	0		0	0	0	
SE_25882	SE@chr15@97665540-97665715@97653223-97703929	chr15:97665540-97665715	chr15:97653223-97665540	chr15:97665715-97703929	chr15:97653223-97703929	-	ENSG00000251209.12	LINC00923	annotated	2	0	0		1	0	0	
SE_25883	SE@chr15@97665540-97665715@97653223-97691149	chr15:97665540-97665715	chr15:97653223-97665540	chr15:97665715-97691149	chr15:97653223-97691149	-	ENSG00000251209.12	LINC00923	annotated	2	2	0		1	0	0	
SE_25884	SE@chr15@97758490-97758661@97743483-97873953	chr15:97758490-97758661	chr15:97743483-97758490	chr15:97758661-97873953	chr15:97743483-97873953	-	ENSG00000251209.12	LINC00923	annotated	0	0	1		0	0	0	
SE_25887	SE@chr15@97808992-97809081@97743483-97873953	chr15:97808992-97809081	chr15:97743483-97808992	chr15:97809081-97873953	chr15:97743483-97873953	-	ENSG00000251209.12	LINC00923	annotated	0	0	1		0	0	0	
SE_25898	SE@chr15@98327354-98327453@98324416-98374150	chr15:98327354-98327453	chr15:98324416-98327354	chr15:98327453-98374150	chr15:98324416-98374150	-	ENSG00000277987.4	LINC02351	annotated	2	0	0		0	0	0	
SE_25903	SE@chr15@98934824-98935053@98930305-98935316	chr15:98934824-98935053	chr15:98930305-98934824	chr15:98935053-98935316	chr15:98930305-98935316	+	ENSG00000140443.15	IGF1R	annotated	24	23	0	1.0	10	15	0	1.0
SE_25915	SE@chr15@99129367-99131813@99126792-99132750	chr15:99129367-99131813	chr15:99126792-99129367	chr15:99131813-99132750	chr15:99126792-99132750	+	ENSG00000182253.15	SYNM	annotated	39	23	0	1.0	19	21	0	1.0
SE_25916	SE@chr15@99234988-99235078@99228732-99241365	chr15:99234988-99235078	chr15:99228732-99234988	chr15:99235078-99241365	chr15:99228732-99241365	-	ENSG00000103852.13	TTC23	annotated	0	0	4		0	0	0	
SE_25917	SE@chr15@99234988-99235080@99228732-99241365	chr15:99234988-99235080	chr15:99228732-99234988	chr15:99235080-99241365	chr15:99228732-99241365	-	ENSG00000103852.13	TTC23	annotated	0	0	4		0	0	0	
SE_25918	SE@chr15@99241365-99241559@99228732-99245389	chr15:99241365-99241559	chr15:99228732-99241365	chr15:99241559-99245389	chr15:99228732-99245389	-	ENSG00000103852.13	TTC23	annotated	4	1	0		0	4	0	
SE_25919	SE@chr15@99241365-99241559@99228732-99249417	chr15:99241365-99241559	chr15:99228732-99241365	chr15:99241559-99249417	chr15:99228732-99249417	-	ENSG00000103852.13	TTC23	annotated	4	1	0		0	0	1	
SE_25921	SE@chr15@99245389-99245510@99228732-99249622	chr15:99245389-99245510	chr15:99228732-99245389	chr15:99245510-99249622	chr15:99228732-99249622	-	ENSG00000103852.13	TTC23	annotated	0	1	0		0	0	0	
SE_25922	SE@chr15@99245389-99245510@99241559-99249417	chr15:99245389-99245510	chr15:99241559-99245389	chr15:99245510-99249417	chr15:99241559-99249417	-	ENSG00000103852.13	TTC23	annotated	1	0	1		4	0	0	
SE_25923	SE@chr15@99245389-99245510@99228732-99249171	chr15:99245389-99245510	chr15:99228732-99245389	chr15:99245510-99249171	chr15:99228732-99249171	-	ENSG00000103852.13	TTC23	annotated	0	0	0		0	1	1	
SE_25924	SE@chr15@99245389-99245510@99228732-99249417	chr15:99245389-99245510	chr15:99228732-99245389	chr15:99245510-99249417	chr15:99228732-99249417	-	ENSG00000103852.13	TTC23	annotated	0	0	0		0	0	1	
SE_25926	SE@chr15@99249171-99249799@99228732-99251155	chr15:99249171-99249799	chr15:99228732-99249171	chr15:99249799-99251155	chr15:99228732-99251155	-	ENSG00000103852.13	TTC23	annotated	0	1	0		1	1	0	
SE_25927	SE@chr15@99249171-99249799@99245510-99251155	chr15:99249171-99249799	chr15:99245510-99249171	chr15:99249799-99251155	chr15:99245510-99251155	-	ENSG00000103852.13	TTC23	annotated	0	1	0		1	1	0	
SE_25928	SE@chr15@99249622-99249799@99228732-99251155	chr15:99249622-99249799	chr15:99228732-99249622	chr15:99249799-99251155	chr15:99228732-99251155	-	ENSG00000103852.13	TTC23	annotated	0	1	0		0	1	0	
SE_25929	SE@chr15@99249622-99249799@99245510-99251155	chr15:99249622-99249799	chr15:99245510-99249622	chr15:99249799-99251155	chr15:99245510-99251155	-	ENSG00000103852.13	TTC23	annotated	1	1	0		0	1	0	
SE_25930	SE@chr15@99276576-99276616@99256125-99386030	chr15:99276576-99276616	chr15:99256125-99276576	chr15:99276616-99386030	chr15:99256125-99386030	+	ENSG00000168904.15	LRRC28	annotated	15	0	0		10	0	2	
SE_25931	SE@chr15@99276576-99276616@99256125-99287257	chr15:99276576-99276616	chr15:99256125-99276576	chr15:99276616-99287257	chr15:99256125-99287257	+	ENSG00000168904.15	LRRC28	annotated	15	10	0	1.0	10	9	9	
SE_25932	SE@chr15@99285768-99285784@99276616-99287257	chr15:99285768-99285784	chr15:99276616-99285768	chr15:99285784-99287257	chr15:99276616-99287257	+	ENSG00000168904.15	LRRC28	annotated	0	0	10	0.0	1	1	9	
SE_25933	SE@chr15@99317464-99317546@99287951-99333923	chr15:99317464-99317546	chr15:99287951-99317464	chr15:99317546-99333923	chr15:99287951-99333923	+	ENSG00000168904.15	LRRC28	annotated	0	1	20	0.024390243902439025	0	0	11	0.0
SE_25934	SE@chr15@99363106-99363265@99361511-99386030	chr15:99363106-99363265	chr15:99361511-99363106	chr15:99363265-99386030	chr15:99361511-99386030	+	ENSG00000168904.15	LRRC28	annotated	17	18	0	1.0	20	17	0	1.0
SE_25943	SE@chr15@99598430-99598511@99566104-99632978	chr15:99598430-99598511	chr15:99566104-99598430	chr15:99598511-99632978	chr15:99566104-99632978	+	ENSG00000068305.19	MEF2A	annotated	18	25	3	0.8775510204081632	4	5	0	
SE_25944	SE@chr15@99601941-99602109@99598511-99632978	chr15:99601941-99602109	chr15:99598511-99601941	chr15:99602109-99632978	chr15:99598511-99632978	+	ENSG00000068305.19	MEF2A	annotated	1	0	25	0.0196078431372549	0	0	5	
SE_25945	SE@chr15@99620891-99621080@99566104-99632978	chr15:99620891-99621080	chr15:99566104-99620891	chr15:99621080-99632978	chr15:99566104-99632978	+	ENSG00000068305.19	MEF2A	annotated	0	1	3		0	2	0	
SE_25946	SE@chr15@99645561-99645764@99633173-99671323	chr15:99645561-99645764	chr15:99633173-99645561	chr15:99645764-99671323	chr15:99633173-99671323	+	ENSG00000068305.19	MEF2A	annotated	80	30	2	0.9649122807017544	17	12	0	1.0
SE_25947	SE@chr15@99703362-99703385@99690428-99706729	chr15:99703362-99703385	chr15:99690428-99703362	chr15:99703385-99706729	chr15:99690428-99706729	+	ENSG00000068305.19	MEF2A	annotated	56	41	9	0.8434782608695652	10	7	8	
SE_25948	SE@chr15@99720784-99720966@99717822-99733345	chr15:99720784-99720966	chr15:99717822-99720784	chr15:99720966-99733345	chr15:99717822-99733345	-	ENSG00000183060.16	LYSMD4	annotated	2	0	0		1	0	0	
SE_25949	SE@chr15@99731173-99731198@99729731-99731718	chr15:99731173-99731198	chr15:99729731-99731173	chr15:99731198-99731718	chr15:99729731-99731718	-	ENSG00000183060.16	LYSMD4	annotated	15	1	0		0	0	2	
SE_25950	SE@chr15@99731358-99731407@99731198-99731718	chr15:99731358-99731407	chr15:99731198-99731358	chr15:99731407-99731718	chr15:99731198-99731718	-	ENSG00000183060.16	LYSMD4	annotated	16	0	1		0	0	0	
SE_25951	SE@chr15@99731358-99731422@99731198-99731718	chr15:99731358-99731422	chr15:99731198-99731358	chr15:99731422-99731718	chr15:99731198-99731718	-	ENSG00000183060.16	LYSMD4	annotated	16	3	1		0	0	0	
SE_25952	SE@chr15@99731555-99732007@99729731-99733345	chr15:99731555-99732007	chr15:99729731-99731555	chr15:99732007-99733345	chr15:99729731-99733345	-	ENSG00000183060.16	LYSMD4	annotated	0	4	0		0	1	1	
SE_25954	SE@chr15@99731718-99732007@99729731-99733345	chr15:99731718-99732007	chr15:99729731-99731718	chr15:99732007-99733345	chr15:99729731-99733345	-	ENSG00000183060.16	LYSMD4	annotated	0	4	0		2	1	1	
SE_25955	SE@chr15@99731718-99732007@99729731-99732929	chr15:99731718-99732007	chr15:99729731-99731718	chr15:99732007-99732929	chr15:99729731-99732929	-	ENSG00000183060.16	LYSMD4	annotated	0	0	0		2	0	0	
SE_25956	SE@chr15@99732929-99733028@99732007-99733345	chr15:99732929-99733028	chr15:99732007-99732929	chr15:99733028-99733345	chr15:99732007-99733345	-	ENSG00000183060.16	LYSMD4	annotated	0	0	4		0	0	1	
SE_25957	SE@chr15@99732929-99733028@99729731-99733345	chr15:99732929-99733028	chr15:99729731-99732929	chr15:99733028-99733345	chr15:99729731-99733345	-	ENSG00000183060.16	LYSMD4	annotated	0	0	0		0	0	1	
SE_25963	SE@chr15@99808925-99808986@99808302-99812973	chr15:99808925-99808986	chr15:99808302-99808925	chr15:99808986-99812973	chr15:99808302-99812973	+	ENSG00000259363.7	ENSG00000259363	annotated	0	0	2		0	0	2	
SE_25964	SE@chr15@99812973-99813086@99808302-99838711	chr15:99812973-99813086	chr15:99808302-99812973	chr15:99813086-99838711	chr15:99808302-99838711	+	ENSG00000259363.7	ENSG00000259363	annotated	2	0	0		2	0	0	
SE_25965	SE@chr15@99838711-99839134@99813086-99876953	chr15:99838711-99839134	chr15:99813086-99838711	chr15:99839134-99876953	chr15:99813086-99876953	+	ENSG00000259363.7	ENSG00000259363	annotated	0	0	1		0	0	0	
SE_25966	SE@chr15@99839083-99839134@99813086-99876953	chr15:99839083-99839134	chr15:99813086-99839083	chr15:99839134-99876953	chr15:99813086-99876953	+	ENSG00000259363.7	ENSG00000259363	annotated	0	0	1		0	0	0	
SE_25968	SE@chr15@99877870-99877941@99877148-99880677	chr15:99877870-99877941	chr15:99877148-99877870	chr15:99877941-99880677	chr15:99877148-99880677	+	ENSG00000259363.7	ENSG00000259363	annotated	0	0	0		0	0	1	
SE_25969	SE@chr15@99880677-99880827@99877148-99916047	chr15:99880677-99880827	chr15:99877148-99880677	chr15:99880827-99916047	chr15:99877148-99916047	+	ENSG00000259363.7	ENSG00000259363	annotated	0	0	0		1	0	0	
SE_25970	SE@chr15@99880677-99880827@99877148-99882968	chr15:99880677-99880827	chr15:99877148-99880677	chr15:99880827-99882968	chr15:99877148-99882968	+	ENSG00000259363.7	ENSG00000259363	annotated	0	0	0		1	0	0	
SE_25972	SE@chr16@10225782-10225990@10216455-10227409	chr16:10225782-10225990	chr16:10216455-10225782	chr16:10225990-10227409	chr16:10216455-10227409	-	ENSG00000285543.2	ENSG00000285543	annotated	0	0	1		0	0	0	
SE_25975	SE@chr16@10419581-10419623@10386122-10428868	chr16:10419581-10419623	chr16:10386122-10419581	chr16:10419623-10428868	chr16:10386122-10428868	+	ENSG00000166669.14	ATF7IP2	annotated	0	0	1		0	0	0	
SE_25976	SE@chr16@10428868-10429016@10387494-10430611	chr16:10428868-10429016	chr16:10387494-10428868	chr16:10429016-10430611	chr16:10387494-10430611	+	ENSG00000166669.14	ATF7IP2	annotated	0	3	0		0	0	0	
SE_25977	SE@chr16@10457372-10457529@10440462-10472110	chr16:10457372-10457529	chr16:10440462-10457372	chr16:10457529-10472110	chr16:10440462-10472110	+	ENSG00000166669.14	ATF7IP2	annotated	1	1	1		0	1	0	
SE_25978	SE@chr16@10472110-10472183@10440462-10473479	chr16:10472110-10472183	chr16:10440462-10472110	chr16:10472183-10473479	chr16:10440462-10473479	+	ENSG00000166669.14	ATF7IP2	annotated	1	6	2		0	1	0	
SE_25979	SE@chr16@10473923-10473989@10473534-10480879	chr16:10473923-10473989	chr16:10473534-10473923	chr16:10473989-10480879	chr16:10473534-10480879	+	ENSG00000166669.14	ATF7IP2	annotated	11	27	0	1.0	1	4	0	
SE_25982	SE@chr16@10752610-10752678@10747276-10755721	chr16:10752610-10752678	chr16:10747276-10752610	chr16:10752678-10755721	chr16:10747276-10755721	+	ENSG00000103274.11	NUBP1	annotated	27	27	0	1.0	22	23	0	1.0
SE_25983	SE@chr16@10755721-10755753@10752678-10756690	chr16:10755721-10755753	chr16:10752678-10755721	chr16:10755753-10756690	chr16:10752678-10756690	+	ENSG00000103274.11	NUBP1	annotated	27	30	1	0.9661016949152542	23	31	1	0.9642857142857143
SE_25984	SE@chr16@10756690-10756780@10752678-10757873	chr16:10756690-10756780	chr16:10752678-10756690	chr16:10756780-10757873	chr16:10752678-10757873	+	ENSG00000103274.11	NUBP1	annotated	1	41	0	1.0	1	32	0	1.0
SE_25985	SE@chr16@10761757-10761859@10761474-10767949	chr16:10761757-10761859	chr16:10761474-10761757	chr16:10761859-10767949	chr16:10761474-10767949	+	ENSG00000103274.11	NUBP1	annotated	29	25	0	1.0	25	33	0	1.0
SE_25986	SE@chr16@10766038-10766153@10763763-10770272	chr16:10766038-10766153	chr16:10763763-10766038	chr16:10766153-10770272	chr16:10763763-10770272	-	ENSG00000166676.17	TVP23A	annotated	6	3	3		0	0	2	
SE_25987	SE@chr16@10767949-10768032@10761859-10769047	chr16:10767949-10768032	chr16:10761859-10767949	chr16:10768032-10769047	chr16:10761859-10769047	+	ENSG00000103274.11	NUBP1	annotated	25	23	1	0.96	33	28	0	1.0
SE_25988	SE@chr16@10770272-10770331@10769478-10771670	chr16:10770272-10770331	chr16:10769478-10770272	chr16:10770331-10771670	chr16:10769478-10771670	-	ENSG00000166676.17	TVP23A	annotated	8	34	0	1.0	4	12	0	
SE_25989	SE@chr16@10771670-10771798@10770331-10773313	chr16:10771670-10771798	chr16:10770331-10771670	chr16:10771798-10773313	chr16:10770331-10773313	-	ENSG00000166676.17	TVP23A	annotated	34	43	0	1.0	12	9	0	1.0
SE_25990	SE@chr16@10774952-10775096@10774128-10818103	chr16:10774952-10775096	chr16:10774128-10774952	chr16:10775096-10818103	chr16:10774128-10818103	-	ENSG00000166676.17	TVP23A	annotated	32	11	3	0.8775510204081632	12	8	2	0.8333333333333334
SE_25991	SE@chr16@10774952-10775547@10774128-10818103	chr16:10774952-10775547	chr16:10774128-10774952	chr16:10775547-10818103	chr16:10774128-10818103	-	ENSG00000166676.17	TVP23A	annotated	32	3	3	0.8536585365853658	12	0	2	
SE_25992	SE@chr16@10808537-10808606@10774128-10818103	chr16:10808537-10808606	chr16:10774128-10808537	chr16:10808606-10818103	chr16:10774128-10818103	-	ENSG00000166676.17	TVP23A	annotated	2	0	3		2	5	2	
SE_25994	SE@chr16@10902038-10902184@10901558-10902658	chr16:10902038-10902184	chr16:10901558-10902038	chr16:10902184-10902658	chr16:10901558-10902658	+	ENSG00000179583.21	CIITA	annotated	1	0	0		0	0	0	
SE_25995	SE@chr16@10906499-10909187@10904812-10910188	chr16:10906499-10909187	chr16:10904812-10906499	chr16:10909187-10910188	chr16:10904812-10910188	+	ENSG00000179583.21	CIITA	annotated	1	1	0		1	0	0	
